match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
9,2013-04-09,Sunrisers Hyderabad,M Chinnaswamy Stadium,4.0,0,27,3,6.75,10,2,0
12,2013-04-11,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,27,3,6.75,10,1,0
16,2013-04-13,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.5,0,41,0,10.7,6,0,2
21,2013-04-16,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,48,0,12.0,4,1,0
27,2013-04-20,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,13,3,3.25,17,0,0
31,2013-04-23,Pune Warriors,M Chinnaswamy Stadium,4.0,0,20,1,5.0,14,0,0
37,2013-04-27,Mumbai Indians,Wankhede Stadium,4.0,0,40,1,10.0,7,2,0
40,2013-04-29,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,35,1,8.75,5,1,0
46,2013-05-02,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,27,1,6.75,10,2,0
51,2013-05-06,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,38,0,12.67,5,1,0
70,2013-05-18,Chennai Super Kings,M Chinnaswamy Stadium,1.0,0,19,0,19.0,0,0,0
