innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,Q de Kock,46,37,4,2,124.32,c JM Sharma b Sandeep Sharma,1
1,Lucknow Super Giants,KL Rahul,6,11,1,0,54.55,c JM Sharma b K Rabada,2
1,Lucknow Super Giants,DJ Hooda,34,28,1,2,121.43,run out (JM Bairstow),3
1,Lucknow Super Giants,KH Pandya,7,7,1,0,100.0,c S Dhawan b K Rabada,4
1,Lucknow Super Giants,MP Stoinis,1,4,0,0,25.0,c & b RD Chahar,5
1,Lucknow Super Giants,A Badoni,4,4,0,0,100.0,c LS Livingstone b K Rabada,6
1,Lucknow Super Giants,JO Holder,11,8,0,1,137.5,c Sandeep Sharma b RD Chahar,7
1,Lucknow Super Giants,PVD Chameera,17,10,0,2,170.0,c RD Chahar b K Rabada,8
1,Lucknow Super Giants,Mohsin Khan,13,6,1,1,216.67,not out,9
1,Lucknow Super Giants,Avesh Khan,2,5,0,0,40.0,not out,10
2,Punjab Kings,MA Agarwal,25,17,2,2,147.06,c KL Rahul b PVD Chameera,1
2,Punjab Kings,S Dhawan,5,15,0,0,33.33,b Ravi Bishnoi,2
2,Punjab Kings,JM Bairstow,32,28,5,0,114.29,c KH Pandya b PVD Chameera,3
2,Punjab Kings,PBB Rajapaksa,9,7,1,0,128.57,c KL Rahul b KH Pandya,4
2,Punjab Kings,LS Livingstone,18,16,0,2,112.5,c Q de Kock b Mohsin Khan,5
2,Punjab Kings,JM Sharma,2,5,0,0,40.0,lbw b KH Pandya,6
2,Punjab Kings,R Dhawan,21,22,3,1,95.45,not out,7
2,Punjab Kings,K Rabada,2,5,0,0,40.0,c A Badoni b Mohsin Khan,8
2,Punjab Kings,RD Chahar,4,4,1,0,100.0,c A Badoni b Mohsin Khan,9
2,Punjab Kings,Arshdeep Singh,0,2,0,0,0.0,not out,10
