match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Rajasthan Royals,A Badoni,1.0,0,6,0,6.0,1
4,Rajasthan Royals,KH Pandya,4.0,0,19,0,4.75,5
4,Rajasthan Royals,Mohsin Khan,4.0,0,45,1,11.25,8
4,Rajasthan Royals,Naveen-ul-Haq,4.0,0,41,2,10.25,8
4,Rajasthan Royals,Ravi Bishnoi,4.0,0,38,1,9.5,5
4,Rajasthan Royals,Yash Thakur,3.0,0,43,0,14.33,3
11,Punjab Kings,KH Pandya,3.0,0,26,0,8.67,5
11,Punjab Kings,M Siddharth,2.0,0,21,0,10.5,5
11,Punjab Kings,MP Yadav,4.0,0,27,3,6.75,11
11,Punjab Kings,Mohsin Khan,4.0,0,34,2,8.5,10
11,Punjab Kings,Naveen-ul-Haq,4.0,0,43,0,10.75,4
11,Punjab Kings,Ravi Bishnoi,3.0,0,25,0,8.33,7
15,Royal Challengers Bengaluru,KH Pandya,1.0,0,10,0,10.0,0
15,Royal Challengers Bengaluru,M Siddharth,3.0,0,21,1,7.0,7
15,Royal Challengers Bengaluru,MP Stoinis,1.0,0,9,1,9.0,3
15,Royal Challengers Bengaluru,MP Yadav,4.0,0,14,3,3.5,16
15,Royal Challengers Bengaluru,Naveen-ul-Haq,3.4,0,25,2,6.82,13
15,Royal Challengers Bengaluru,Ravi Bishnoi,3.0,0,33,0,11.0,6
15,Royal Challengers Bengaluru,Yash Thakur,4.0,0,38,1,9.5,6
21,Gujarat Titans,KH Pandya,4.0,0,11,3,2.75,13
21,Gujarat Titans,M Siddharth,4.0,0,29,0,7.25,10
21,Gujarat Titans,MP Yadav,1.0,0,13,0,13.0,2
21,Gujarat Titans,Naveen-ul-Haq,4.0,0,37,1,9.25,7
21,Gujarat Titans,Ravi Bishnoi,2.0,0,8,1,4.0,5
21,Gujarat Titans,Yash Thakur,3.5,0,30,5,7.83,13
26,Delhi Capitals,Arshad Khan,3.1,0,34,0,10.74,7
26,Delhi Capitals,KH Pandya,3.0,0,45,0,15.0,3
26,Delhi Capitals,MP Stoinis,1.0,0,10,0,10.0,2
26,Delhi Capitals,Naveen-ul-Haq,3.0,0,24,1,8.0,5
26,Delhi Capitals,Ravi Bishnoi,4.0,0,25,2,6.25,12
26,Delhi Capitals,Yash Thakur,4.0,0,31,1,7.75,11
28,Kolkata Knight Riders,Arshad Khan (2),2.0,0,24,0,12.0,4
28,Kolkata Knight Riders,KH Pandya,1.0,0,14,0,14.0,1
28,Kolkata Knight Riders,Mohsin Khan,4.0,0,29,2,7.25,12
28,Kolkata Knight Riders,Ravi Bishnoi,2.4,0,17,0,6.38,6
28,Kolkata Knight Riders,S Joseph,4.0,0,47,0,11.75,9
28,Kolkata Knight Riders,Yash Thakur,2.0,0,25,0,12.5,3
34,Chennai Super Kings,KH Pandya,3.0,0,16,2,5.33,6
34,Chennai Super Kings,MJ Henry,3.0,0,26,0,8.67,6
34,Chennai Super Kings,MP Stoinis,2.0,0,7,1,3.5,6
34,Chennai Super Kings,Mohsin Khan,4.0,0,37,1,9.25,7
34,Chennai Super Kings,Ravi Bishnoi,4.0,0,44,1,11.0,6
34,Chennai Super Kings,Yash Thakur,4.0,0,45,1,11.25,5
39,Chennai Super Kings,KH Pandya,2.0,0,15,0,7.5,2
39,Chennai Super Kings,MJ Henry,4.0,0,28,1,7.0,9
39,Chennai Super Kings,MP Stoinis,4.0,0,49,0,12.25,4
39,Chennai Super Kings,Mohsin Khan,4.0,0,50,1,12.5,6
