match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Rajasthan Royals,Q de Kock,4,5,1,0,80.0,c N Burger b TA Boult
4,Rajasthan Royals,KL Rahul,58,44,4,2,131.82,c Dhruv Jurel b Sandeep Sharma
4,Rajasthan Royals,D Padikkal,0,3,0,0,0.0,b TA Boult
4,Rajasthan Royals,A Badoni,1,5,0,0,20.0,c JC Buttler b N Burger
4,Rajasthan Royals,DJ Hooda,26,13,2,2,200.0,c Dhruv Jurel b YS Chahal
4,Rajasthan Royals,N Pooran,64,41,4,4,156.1,not out
4,Rajasthan Royals,MP Stoinis,3,4,0,0,75.0,c Dhruv Jurel b R Ashwin
4,Rajasthan Royals,KH Pandya,3,5,0,0,60.0,not out
11,Punjab Kings,Q de Kock,54,38,5,2,142.11,c JM Sharma b Arshdeep Singh
11,Punjab Kings,KL Rahul,15,9,1,1,166.67,c JM Bairstow b Arshdeep Singh
11,Punjab Kings,D Padikkal,9,6,2,0,150.0,c S Dhawan b SM Curran
11,Punjab Kings,MP Stoinis,19,12,0,2,158.33,b RD Chahar
11,Punjab Kings,N Pooran,42,21,3,3,200.0,b K Rabada
11,Punjab Kings,A Badoni,8,10,0,0,80.0,c JM Bairstow b SM Curran
11,Punjab Kings,KH Pandya,43,22,4,2,195.45,not out
11,Punjab Kings,Ravi Bishnoi,0,1,0,0,0.0,c Tanay Thyagarajan b SM Curran
11,Punjab Kings,Mohsin Khan,2,1,0,0,200.0,run out (HV Patel)
15,Royal Challengers Bengaluru,Q de Kock,81,56,8,5,144.64,c Mayank Dagar b RJW Topley
15,Royal Challengers Bengaluru,KL Rahul,20,14,0,2,142.86,c Mayank Dagar b GJ Maxwell
15,Royal Challengers Bengaluru,D Padikkal,6,11,0,0,54.55,c Anuj Rawat b Mohammed Siraj
15,Royal Challengers Bengaluru,MP Stoinis,24,15,1,2,160.0,c Mayank Dagar b GJ Maxwell
15,Royal Challengers Bengaluru,N Pooran,40,21,1,5,190.48,not out
15,Royal Challengers Bengaluru,A Badoni,0,3,0,0,0.0,c F du Plessis b Yash Dayal
21,Gujarat Titans,Q de Kock,6,4,0,1,150.0,c Noor Ahmad b UT Yadav
21,Gujarat Titans,KL Rahul,33,31,3,0,106.45,c R Tewatia b DG Nalkande
21,Gujarat Titans,D Padikkal,7,7,1,0,100.0,c V Shankar b UT Yadav
21,Gujarat Titans,MP Stoinis,58,43,4,2,134.88,c BR Sharath b DG Nalkande
21,Gujarat Titans,N Pooran,32,22,0,3,145.45,not out
21,Gujarat Titans,A Badoni,20,11,3,0,181.82,c UT Yadav b Rashid Khan
21,Gujarat Titans,KH Pandya,2,2,0,0,100.0,not out
26,Delhi Capitals,Q de Kock,19,13,4,0,146.15,lbw b KK Ahmed
26,Delhi Capitals,KL Rahul,39,22,5,1,177.27,c RR Pant b Kuldeep Yadav
26,Delhi Capitals,D Padikkal,3,6,0,0,50.0,lbw b KK Ahmed
26,Delhi Capitals,MP Stoinis,8,10,1,0,80.0,c I Sharma b Kuldeep Yadav
26,Delhi Capitals,N Pooran,0,1,0,0,0.0,b Kuldeep Yadav
26,Delhi Capitals,DJ Hooda,10,13,0,0,76.92,c DA Warner b I Sharma
26,Delhi Capitals,A Badoni,55,35,5,1,157.14,not out
26,Delhi Capitals,KH Pandya,3,4,0,0,75.0,c RR Pant b Mukesh Kumar
26,Delhi Capitals,Arshad Khan,20,16,2,0,125.0,not out
28,Kolkata Knight Riders,Q de Kock,10,8,2,0,125.0,c SP Narine b VG Arora
28,Kolkata Knight Riders,KL Rahul,39,27,3,2,144.44,c Ramandeep Singh b AD Russell
28,Kolkata Knight Riders,DJ Hooda,8,10,1,0,80.0,c Ramandeep Singh b MA Starc
28,Kolkata Knight Riders,A Badoni,29,27,2,1,107.41,c A Raghuvanshi b SP Narine
28,Kolkata Knight Riders,MP Stoinis,10,5,2,0,200.0,c PD Salt b CV Varun
28,Kolkata Knight Riders,N Pooran,45,32,2,4,140.62,c PD Salt b MA Starc
28,Kolkata Knight Riders,KH Pandya,7,8,0,0,87.5,not out
28,Kolkata Knight Riders,Arshad Khan (2),5,4,1,0,125.0,b MA Starc
34,Chennai Super Kings,Q de Kock,54,43,5,1,125.58,c MS Dhoni b Mustafizur Rahman
34,Chennai Super Kings,KL Rahul,82,53,9,3,154.72,c RA Jadeja b M Pathirana
34,Chennai Super Kings,N Pooran,23,12,3,1,191.67,not out
34,Chennai Super Kings,MP Stoinis,8,7,1,0,114.29,not out
39,Chennai Super Kings,Q de Kock,0,3,0,0,0.0,b DL Chahar
39,Chennai Super Kings,KL Rahul,16,14,1,1,114.29,c RD Gaikwad b Mustafizur Rahman
39,Chennai Super Kings,MP Stoinis,124,63,13,6,196.83,not out
39,Chennai Super Kings,D Padikkal,13,19,0,0,68.42,b M Pathirana
39,Chennai Super Kings,N Pooran,34,15,3,2,226.67,c SN Thakur b M Pathirana
39,Chennai Super Kings,DJ Hooda,17,6,2,1,283.33,not out
44,Rajasthan Royals,Q de Kock,8,3,2,0,266.67,b TA Boult
44,Rajasthan Royals,KL Rahul,76,48,8,2,158.33,c TA Boult b Avesh Khan
44,Rajasthan Royals,MP Stoinis,0,4,0,0,0.0,b Sandeep Sharma
44,Rajasthan Royals,DJ Hooda,50,31,7,0,161.29,c R Powell b R Ashwin
44,Rajasthan Royals,N Pooran,11,11,1,0,100.0,c TA Boult b Sandeep Sharma
44,Rajasthan Royals,A Badoni,18,13,1,0,138.46,not out
44,Rajasthan Royals,KH Pandya,15,11,1,0,136.36,not out
48,Mumbai Indians,KL Rahul,28,22,3,1,127.27,c Mohammad Nabi b HH Pandya
48,Mumbai Indians,AA Kulkarni,0,1,0,0,0.0,lbw b N Thushara
48,Mumbai Indians,MP Stoinis,62,45,7,2,137.78,c Tilak Varma b Mohammad Nabi
48,Mumbai Indians,DJ Hooda,18,18,2,0,100.0,c JJ Bumrah b HH Pandya
48,Mumbai Indians,N Pooran,14,14,1,0,100.0,not out
48,Mumbai Indians,AJ Turner,5,9,0,0,55.56,b G Coetzee
48,Mumbai Indians,A Badoni,6,6,1,0,100.0,"run out (Naman Dhir, Ishan Kishan)"
48,Mumbai Indians,KH Pandya,1,1,0,0,100.0,not out
54,Kolkata Knight Riders,KL Rahul,25,21,3,0,119.05,c Ramandeep Singh b Harshit Rana
54,Kolkata Knight Riders,AA Kulkarni,9,7,2,0,128.57,c Ramandeep Singh b MA Starc
54,Kolkata Knight Riders,MP Stoinis,36,21,4,2,171.43,c Harshit Rana b AD Russell
54,Kolkata Knight Riders,DJ Hooda,5,3,1,0,166.67,lbw b CV Varun
54,Kolkata Knight Riders,N Pooran,10,8,0,1,125.0,c PD Salt b AD Russell
54,Kolkata Knight Riders,A Badoni,15,12,0,1,125.0,c MA Starc b SP Narine
54,Kolkata Knight Riders,AJ Turner,16,9,0,2,177.78,c & b CV Varun
54,Kolkata Knight Riders,KH Pandya,5,6,0,0,83.33,c PD Salt b Harshit Rana
54,Kolkata Knight Riders,Yudhvir Singh,7,7,0,1,100.0,c AD Russell b CV Varun
54,Kolkata Knight Riders,Ravi Bishnoi,2,3,0,0,66.67,lbw b Harshit Rana
57,Sunrisers Hyderabad,KL Rahul,29,33,1,1,87.88,c T Natarajan b PJ Cummins
57,Sunrisers Hyderabad,Q de Kock,2,5,0,0,40.0,c Nithish Kumar Reddy b B Kumar
57,Sunrisers Hyderabad,MP Stoinis,3,5,0,0,60.0,c Sanvir Singh b B Kumar
57,Sunrisers Hyderabad,KH Pandya,24,21,0,2,114.29,run out (PJ Cummins)
57,Sunrisers Hyderabad,N Pooran,48,26,6,1,184.62,not out
57,Sunrisers Hyderabad,A Badoni,55,30,9,0,183.33,not out
64,Delhi Capitals,Q de Kock,12,8,2,0,150.0,c Mukesh Kumar b I Sharma
64,Delhi Capitals,KL Rahul,5,3,1,0,166.67,c Mukesh Kumar b I Sharma
64,Delhi Capitals,MP Stoinis,5,7,1,0,71.43,st RR Pant b AR Patel
64,Delhi Capitals,DJ Hooda,0,2,0,0,0.0,lbw b I Sharma
64,Delhi Capitals,N Pooran,61,27,6,4,225.93,c AR Patel b Mukesh Kumar
64,Delhi Capitals,A Badoni,6,9,0,0,66.67,c Gulbadin Naib b T Stubbs
64,Delhi Capitals,KH Pandya,18,18,2,0,100.0,st RR Pant b Kuldeep Yadav
64,Delhi Capitals,Arshad Khan,58,33,3,5,175.76,not out
64,Delhi Capitals,Yudhvir Singh,14,7,1,1,200.0,c SD Hope b KK Ahmed
64,Delhi Capitals,Ravi Bishnoi,2,2,0,0,100.0,run out (J Fraser-McGurk)
64,Delhi Capitals,Naveen-ul-Haq,2,4,0,0,50.0,not out
67,Mumbai Indians,KL Rahul,55,41,3,3,134.15,c N Thushara b PP Chawla
67,Mumbai Indians,D Padikkal,0,1,0,0,0.0,lbw b N Thushara
67,Mumbai Indians,MP Stoinis,28,22,5,0,127.27,lbw b PP Chawla
67,Mumbai Indians,DJ Hooda,11,9,1,0,122.22,c N Wadhera b PP Chawla
67,Mumbai Indians,N Pooran,75,29,5,8,258.62,c SA Yadav b N Thushara
67,Mumbai Indians,Arshad Khan,0,1,0,0,0.0,c N Wadhera b N Thushara
67,Mumbai Indians,A Badoni,22,10,1,2,220.0,not out
67,Mumbai Indians,KH Pandya,12,7,1,1,171.43,not out
