cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
419130,25,2010-03-28,Dr DY Patil Sports Academy,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,Mumbai Indians,,41,0,Harbhajan Singh,172/7,131/10,20.0,17.4,,20,league,S Das,K Hariharan,DJ Harper,GR Viswanath
419131,26,2010-03-29,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Delhi Daredevils,,40,0,DA Warner,177/4,137/9,20.0,20.0,,20,league,SS Hazare,SJA Taufel,HDPK Dharmasena,RS Mahanama
419132,27,2010-03-30,Brabourne Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,4,SL Malinga,163/10,164/6,20.0,19.3,,20,league,BR Doctrove,SK Tarapore,S Ravi,S Venkataraghavan
419133,28,2010-03-31,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings,,0,5,M Vijay,161/4,162/5,20.0,18.5,,20,league,BG Jerling,RE Koertzen,RB Tiffin,AJ Pycroft
419134,29,2010-03-31,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Delhi Daredevils,,67,0,KD Karthik,188/6,121/10,20.0,17.4,,20,league,HDPK Dharmasena,SJA Taufel,SS Hazare,RS Mahanama
419135,30,2010-04-01,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,,24,0,SC Ganguly,181/6,157/5,20.0,20.0,,20,league,K Hariharan,DJ Harper,S Asnani,GR Viswanath
419136,31,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Royal Challengers Bangalore,,0,6,KP Pietersen,181/5,184/4,20.0,19.1,,20,league,BF Bowden,M Erasmus,AM Saheba,D Govindjee
419137,32,2010-04-03,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,,23,0,M Vijay,246/5,223/5,20.0,20.0,,20,league,RE Koertzen,RB Tiffin,BG Jerling,AJ Pycroft
419138,33,2010-04-03,Brabourne Stadium,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,Mumbai Indians,,63,0,AT Rayudu,178/5,115/10,20.0,18.2,,20,league,BR Doctrove,S Ravi,SK Tarapore,S Venkataraghavan
419139,34,2010-04-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kings XI Punjab,,0,8,DPMD Jayawardene,200/3,204/2,20.0,18.2,,20,league,S Asnani,DJ Harper,K Hariharan,J Srinath
419140,35,2010-04-04,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,Delhi Daredevils,,37,0,PD Collingwood,184/5,147/9,20.0,20.0,,20,league,BF Bowden,M Erasmus,AM Saheba,D Govindjee
419141,36,2010-04-05,"Vidarbha Cricket Association Stadium, Jamtha",Rajasthan Royals,Deccan Chargers,Rajasthan Royals,bat,Rajasthan Royals,,2,0,SK Warne,159/10,157/10,19.5,19.5,,20,league,HDPK Dharmasena,SJA Taufel,SS Hazare,RS Mahanama
419142,37,2010-04-06,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,,24,0,SK Raina,165/4,141/9,20.0,20.0,,20,league,S Asnani,DJ Harper,K Hariharan,J Srinath
419143,38,2010-04-07,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,Rajasthan Royals,,0,9,MJ Lumb,153/6,157/1,20.0,15.0,,20,league,S Ravi,SK Tarapore,BR Doctrove,S Venkataraghavan
419144,39,2010-04-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,,14,0,SC Ganguly,181/3,167/8,20.0,20.0,,20,league,BG Jerling,RE Koertzen,RB Tiffin,AJ Pycroft
419145,40,2010-04-08,M Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,,0,7,TL Suman,184/6,186/3,20.0,19.2,,20,league,S Asnani,DJ Harper,K Hariharan,J Srinath
419146,41,2010-04-09,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,,0,6,KC Sangakkara,154/9,158/4,20.0,19.2,,20,league,M Erasmus,AM Saheba,BF Bowden,D Govindjee
419147,42,2010-04-10,"Vidarbha Cricket Association Stadium, Jamtha",Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Deccan Chargers,,0,6,RJ Harris,138/8,139/4,20.0,19.1,,20,league,HDPK Dharmasena,SJA Taufel,SS Hazare,RS Mahanama
419148,43,2010-04-10,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,7,R Vinay Kumar,160/9,162/3,20.0,17.1,,20,league,K Hariharan,DJ Harper,S Asnani,J Srinath
419149,44,2010-04-11,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Kings XI Punjab,,0,7,PP Chawla,111/10,112/3,19.4,18.4,,20,league,BF Bowden,AM Saheba,M Erasmus,D Govindjee
419150,45,2010-04-11,Sawai Mansingh Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,,37,0,SR Tendulkar,174/5,137/8,20.0,20.0,,20,league,BR Doctrove,SK Tarapore,S Ravi,S Venkataraghavan
419151,46,2010-04-12,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,,13,0,Harmeet Singh,151/6,138/10,20.0,19.4,,20,league,RE Koertzen,RB Tiffin,BG Jerling,AJ Pycroft
419152,47,2010-04-13,Brabourne Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Mumbai Indians,,39,0,KA Pollard,183/4,144/7,20.0,20.0,,20,league,S Asnani,DJ Harper,K Hariharan,J Srinath
419153,48,2010-04-13,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,,0,9,R Ashwin,139/8,143/1,20.0,13.3,,20,league,SS Hazare,SJA Taufel,HDPK Dharmasena,GR Viswanath
419154,49,2010-04-14,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,,0,5,KP Pietersen,130/6,132/5,20.0,15.4,,20,league,BR Doctrove,S Ravi,SK Tarapore,S Venkataraghavan
419155,50,2010-04-15,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Delhi Daredevils,,0,6,G Gambhir,112/9,113/4,20.1,18.4,,20,league,HDPK Dharmasena,SS Hazare,SJA Taufel,GR Viswanath
419156,51,2010-04-16,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,,0,5,RG Sharma,174/3,178/5,20.0,19.1,,20,league,M Erasmus,AM Saheba,BF Bowden,D Govindjee
419157,52,2010-04-17,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,,57,0,R McLaren,191/4,134/9,20.0,20.0,,20,league,HDPK Dharmasena,SJA Taufel,SS Hazare,GR Viswanath
419158,53,2010-04-17,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Kolkata Knight Riders,,0,8,JD Unadkat,132/9,133/2,20.0,16.1,,20,league,BG Jerling,RB Tiffin,RE Koertzen,AJ Pycroft
419159,54,2010-04-18,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,MS Dhoni,192/3,195/4,20.0,19.4,,20,league,BF Bowden,AM Saheba,M Erasmus,D Govindjee
419160,55,2010-04-18,Feroz Shah Kotla,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,Deccan Chargers,,11,0,A Symonds,145/7,134/7,20.0,20.0,,20,league,BR Doctrove,SK Tarapore,S Ravi,S Venkataraghavan
419161,56,2010-04-19,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Kolkata Knight Riders,,0,9,M Kartik,133/8,135/1,20.0,17.3,,20,league,BG Jerling,RE Koertzen,RB Tiffin,AJ Pycroft
419162,57,2010-04-21,Dr DY Patil Sports Academy,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,,35,0,KA Pollard,184/5,149/9,20.0,20.0,,20,Semi Final,BR Doctrove,RB Tiffin,DJ Harper,J Srinath
419163,58,2010-04-22,Dr DY Patil Sports Academy,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,,38,0,DE Bollinger,142/7,104/10,20.0,19.2,,20,Semi Final,BR Doctrove,RB Tiffin,DJ Harper,J Srinath
419164,59,2010-04-24,Dr DY Patil Sports Academy,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,Royal Challengers Bangalore,,0,9,A Kumble,82/10,86/1,18.3,13.5,,20,3rd Place Play-Off,RE Koertzen,SJA Taufel,S Ravi,S Venkataraghavan
419165,60,2010-04-25,Dr DY Patil Sports Academy,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,,22,0,SK Raina,168/5,146/9,20.0,20.0,,20,Final,RE Koertzen,SJA Taufel,S Ravi,S Venkataraghavan
