innings,team,wicket_number,player_out,score,over
1,Punjab Kings,1,MA Agarwal,22,3.4
1,Punjab Kings,2,CH Gayle,89,10.5
1,Punjab Kings,3,DJ Hooda,194,18.3
1,Punjab Kings,4,N Pooran,201,18.6
1,Punjab Kings,5,KL Rahul,220,20.2
1,Punjab Kings,6,JA Richardson,221,20.6
2,Rajasthan Royals,1,BA Stokes,0,1.3
2,Rajasthan Royals,2,M Vohra,25,4.2
2,Rajasthan Royals,3,JC Buttler,70,8.3
2,Rajasthan Royals,4,S Dube,123,13.4
2,Rajasthan Royals,5,R Parag,175,17.2
2,Rajasthan Royals,6,R Tewatia,201,19.1
2,Rajasthan Royals,7,SV Samson,217,20.6
