innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,JH Kallis,1,7,SP Goswami,1,3,4,10
1,Kolkata Knight Riders,2,G Gambhir,8,7,JH Kallis,8,3,18,10
1,Kolkata Knight Riders,3,MK Tiwary,35,22,JH Kallis,10,11,45,33
1,Kolkata Knight Riders,4,YK Pathan,36,27,JH Kallis,21,16,57,43
1,Kolkata Knight Riders,5,RN ten Doeschate,4,4,JH Kallis,19,5,25,9
1,Kolkata Knight Riders,6,R Bhatia,3,3,RN ten Doeschate,14,8,17,11
1,Kolkata Knight Riders,7,Shakib Al Hasan,1,1,R Bhatia,8,3,9,4
1,Kolkata Knight Riders,8,Shakib Al Hasan,1,1,R Bhatia,8,3,9,4
2,Mumbai Indians,1,TL Suman,4,4,SR Tendulkar,8,3,13,7
2,Mumbai Indians,2,Harbhajan Singh,30,29,SR Tendulkar,19,13,57,42
2,Mumbai Indians,3,RG Sharma,10,9,SR Tendulkar,4,4,15,13
2,Mumbai Indians,4,KA Pollard,3,6,SR Tendulkar,7,7,11,13
2,Mumbai Indians,5,KA Pollard,15,16,JEC Franklin,24,14,41,30
2,Mumbai Indians,6,AT Rayudu,17,6,JEC Franklin,21,9,41,15
