innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SP Goswami,4,2.4
1,Kolkata Knight Riders,2,G Gambhir,22,4.2
1,Kolkata Knight Riders,3,MK Tiwary,67,9.5
1,Kolkata Knight Riders,4,YK Pathan,124,16.6
1,Kolkata Knight Riders,5,JH Kallis,149,18.3
1,Kolkata Knight Riders,6,RN ten Doeschate,166,20.2
1,Kolkata Knight Riders,7,R Bhatia,175,20.6
2,Mumbai Indians,1,TL Suman,13,2.1
2,Mumbai Indians,2,Harbhajan Singh,70,9.1
2,Mumbai Indians,3,RG Sharma,85,11.2
2,Mumbai Indians,4,SR Tendulkar,96,13.3
2,Mumbai Indians,5,KA Pollard,137,18.3
