match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2010-03-14,Kolkata Knight Riders,Eden Gardens,4.0,0,19,0,4.75,14,0,0
7,2010-03-16,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,40,0,10.0,7,1,0
10,2010-03-18,Rajasthan Royals,M Chinnaswamy Stadium,3.5,0,9,3,2.35,13,0,0
14,2010-03-20,Mumbai Indians,Brabourne Stadium,4.0,0,18,1,4.5,11,0,0
18,2010-03-23,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,15,1,3.75,11,0,0
20,2010-03-25,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,30,0,7.5,3,0,0
28,2010-03-31,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,16,1,4.0,11,0,0
31,2010-04-02,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,33,1,8.25,7,0,1
35,2010-04-04,Delhi Daredevils,Feroz Shah Kotla,4.0,0,33,1,8.25,12,0,0
40,2010-04-08,Deccan Chargers,M Chinnaswamy Stadium,4.0,0,38,1,9.5,8,1,0
43,2010-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,17,1,4.25,14,1,0
46,2010-04-12,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",4.0,0,27,1,6.75,9,0,1
49,2010-04-14,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,28,0,7.0,7,0,1
52,2010-04-17,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,38,1,9.5,4,1,0
57,2010-04-21,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,30,1,7.5,7,0,2
59,2010-04-24,Deccan Chargers,Dr DY Patil Sports Academy,3.3,1,16,4,4.57,13,0,0
