innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,T Kohli,7,12,0,1,58.33,c M Manhas b GD McGrath,1
1,Rajasthan Royals,YK Pathan,10,5,2,0,200.0,run out (),2
1,Rajasthan Royals,SR Watson,21,15,4,0,140.0,run out (),3
1,Rajasthan Royals,M Kaif,9,19,0,0,47.37,c B Geeves b R Bhatia,4
1,Rajasthan Royals,DS Lehmann,1,2,0,0,50.0,lbw b MF Maharoof,5
1,Rajasthan Royals,RA Jadeja,29,23,2,2,126.09,b DL Vettori,6
1,Rajasthan Royals,M Rawat,2,4,0,0,50.0,b R Bhatia,7
1,Rajasthan Royals,D Salunkhe,26,20,4,0,130.0,not out,8
1,Rajasthan Royals,SK Warne,14,13,2,0,107.69,b MF Maharoof,9
1,Rajasthan Royals,SK Trivedi,3,7,0,0,42.86,not out,10
2,Delhi Daredevils,G Gambhir,58,46,7,1,126.09,not out,1
2,Delhi Daredevils,V Sehwag,12,4,3,0,300.0,b SR Watson,2
2,Delhi Daredevils,S Dhawan,52,41,8,0,126.83,not out,3
