innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,33,1,30,6.6,5,14
1,Rajasthan Royals,middle,56,5,54,6.22,5,20
1,Rajasthan Royals,powerplay,40,2,36,6.67,7,20
2,Delhi Daredevils,death,47,0,32,8.81,4,5
2,Delhi Daredevils,middle,42,0,32,7.88,6,12
2,Delhi Daredevils,powerplay,43,1,27,9.56,9,14
