match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2024-03-24,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,38,1,9.5,5,0,0
11,2024-03-30,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,25,0,8.33,7,0,0
15,2024-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,33,0,11.0,6,2,0
21,2024-04-07,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2.0,0,8,1,4.0,5,1,0
26,2024-04-12,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,25,2,6.25,12,0,0
28,2024-04-14,Kolkata Knight Riders,"Eden Gardens, Kolkata",2.4,0,17,0,6.38,6,2,0
34,2024-04-19,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,44,1,11.0,6,0,0
39,2024-04-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,19,0,9.5,2,0,0
44,2024-04-27,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1.0,0,16,0,16.0,1,0,0
48,2024-04-30,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,28,1,7.0,8,1,0
54,2024-05-05,Kolkata Knight Riders,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,33,1,8.25,8,2,0
57,2024-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,0,34,0,17.0,4,0,0
64,2024-05-14,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,26,1,6.5,9,0,0
67,2024-05-17,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,37,2,9.25,9,0,0
