match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
15,2009-04-26,Rajasthan Royals,Newlands,1,2,0,0,50.0,not out,8
20,2009-04-29,Mumbai Indians,Kingsmead,5,6,0,0,83.33,b SL Malinga,7
36,2009-05-09,Deccan Chargers,De Beers Diamond Oval,3,4,0,0,75.0,"run out (HH Gibbs, AC Gilchrist)",7
42,2009-05-12,Mumbai Indians,SuperSport Park,4,7,0,0,57.14,c Harbhajan Singh b JP Duminy,6
49,2009-05-17,Deccan Chargers,New Wanderers Stadium,12,19,0,0,63.16,c RJ Harris b TL Suman,6
54,2009-05-20,Chennai Super Kings,Kingsmead,5,10,0,0,50.0,lbw b R Ashwin,6
