innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,Salman Butt,16,3.5
1,Kolkata Knight Riders,2,A Chopra,16,3.6
1,Kolkata Knight Riders,3,DJ Hussey,21,5.2
1,Kolkata Knight Riders,4,Mohammad Hafeez,28,7.4
1,Kolkata Knight Riders,5,WP Saha,29,8.5
1,Kolkata Knight Riders,6,LR Shukla,35,10.1
1,Kolkata Knight Riders,7,SC Ganguly,55,13.4
1,Kolkata Knight Riders,8,AB Agarkar,60,14.4
1,Kolkata Knight Riders,9,I Sharma,65,15.3
1,Kolkata Knight Riders,10,Shoaib Akhtar,67,16.2
2,Mumbai Indians,1,SR Tendulkar,6,1.5
2,Mumbai Indians,2,RV Uthappa,48,4.4
