match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2008-04-19,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",23,13,1,2,176.92,c P Amarnath b Joginder Sharma,4
6,2008-04-21,Rajasthan Royals,Sawai Mansingh Stadium,57,34,6,3,167.65,lbw b SK Warne,5
10,2008-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",18,9,1,1,200.0,c DJ Bravo b SM Pollock,4
13,2008-04-27,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",40,29,3,2,137.93,not out,5
19,2008-05-01,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",14,9,2,0,155.56,c & b DNT Zoysa,4
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",17,10,2,1,170.0,st WP Saha b Mohammad Hafeez,4
25,2008-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,4,0,0,25.0,c DT Patil b P Kumar,4
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,5,0,0,40.0,c SP Fleming b P Amarnath,5
40,2008-05-17,Delhi Daredevils,Feroz Shah Kotla,23,8,1,3,287.5,c MF Maharoof b GD McGrath,3
45,2008-05-21,Mumbai Indians,Wankhede Stadium,7,6,1,0,116.67,c DR Smith b SD Chitnis,4
48,2008-05-23,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",17,15,2,0,113.33,c RP Singh b PP Ojha,3
52,2008-05-25,Kolkata Knight Riders,Eden Gardens,27,18,3,1,150.0,run out (WP Saha),4
56,2008-05-28,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",49,16,2,6,306.25,"run out (YK Pathan, SR Watson)",3
58,2008-05-31,Chennai Super Kings,Wankhede Stadium,4,8,0,0,50.0,c M Muralitharan b MS Gony,4
