innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,M Vijay,1,5,MEK Hussey,0,2,1,7
1,Chennai Super Kings,2,SK Raina,0,1,MEK Hussey,0,0,0,1
1,Chennai Super Kings,3,S Badrinath,47,39,MEK Hussey,43,33,94,72
1,Chennai Super Kings,4,MEK Hussey,6,4,MS Dhoni,5,2,11,6
1,Chennai Super Kings,5,MS Dhoni,7,3,RA Jadeja,1,2,8,5
1,Chennai Super Kings,6,MS Dhoni,39,15,DJ Bravo,33,14,73,29
2,Mumbai Indians,1,SR Tendulkar,11,11,DR Smith,33,19,47,30
2,Mumbai Indians,2,RG Sharma,3,5,DR Smith,5,3,8,8
2,Mumbai Indians,3,RG Sharma,7,7,KD Karthik,6,4,13,11
2,Mumbai Indians,4,JEC Franklin,3,5,RG Sharma,4,7,9,12
2,Mumbai Indians,5,AT Rayudu,11,7,JEC Franklin,7,3,19,10
2,Mumbai Indians,6,JEC Franklin,3,5,KA Pollard,2,5,6,10
2,Mumbai Indians,7,Harbhajan Singh,1,4,KA Pollard,0,1,1,5
2,Mumbai Indians,8,KA Pollard,14,13,SL Malinga,8,10,26,22
2,Mumbai Indians,9,SL Malinga,9,6,DS Kulkarni,10,4,19,10
2,Mumbai Indians,10,RP Singh,1,1,DS Kulkarni,0,1,1,2
