innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,1,2.1
1,Chennai Super Kings,2,SK Raina,1,2.2
1,Chennai Super Kings,3,S Badrinath,95,14.2
1,Chennai Super Kings,4,MEK Hussey,106,15.2
1,Chennai Super Kings,5,RA Jadeja,114,16.1
2,Mumbai Indians,1,SR Tendulkar,47,5.6
2,Mumbai Indians,2,DR Smith,55,7.2
2,Mumbai Indians,3,KD Karthik,68,9.1
2,Mumbai Indians,4,RG Sharma,77,11.1
2,Mumbai Indians,5,AT Rayudu,96,12.5
2,Mumbai Indians,6,JEC Franklin,102,14.3
2,Mumbai Indians,7,Harbhajan Singh,103,15.2
2,Mumbai Indians,8,KA Pollard,129,18.6
2,Mumbai Indians,9,SL Malinga,148,20.4
