innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,Priyansh Arya,22,12,3,1,183.33,c Ramandeep Singh b Harshit Rana,1
1,Punjab Kings,P Simran Singh,30,15,2,3,200.0,c Ramandeep Singh b Harshit Rana,2
1,Punjab Kings,SS Iyer,0,2,0,0,0.0,c Ramandeep Singh b Harshit Rana,3
1,Punjab Kings,JP Inglis,2,6,0,0,33.33,b CV Varun,4
1,Punjab Kings,N Wadhera,10,9,2,0,111.11,c VR Iyer b A Nortje,5
1,Punjab Kings,GJ Maxwell,7,10,1,0,70.0,b CV Varun,6
1,Punjab Kings,Suryansh Shedge,4,4,0,0,100.0,c Q de Kock b SP Narine,7
1,Punjab Kings,Shashank Singh,18,17,1,1,105.88,lbw b VG Arora,8
1,Punjab Kings,M Jansen,1,2,0,0,50.0,b SP Narine,9
1,Punjab Kings,XC Bartlett,11,15,1,0,73.33,"run out (VR Iyer, VG Arora)",10
1,Punjab Kings,Arshdeep Singh,1,1,0,0,100.0,not out,11
2,Kolkata Knight Riders,Q de Kock,2,4,0,0,50.0,c Suryansh Shedge b XC Bartlett,1
2,Kolkata Knight Riders,SP Narine,5,4,1,0,125.0,b M Jansen,2
2,Kolkata Knight Riders,AM Rahane,17,17,1,1,100.0,lbw b YS Chahal,3
2,Kolkata Knight Riders,A Raghuvanshi,37,28,5,1,132.14,c XC Bartlett b YS Chahal,4
2,Kolkata Knight Riders,VR Iyer,7,4,0,0,175.0,lbw b GJ Maxwell,5
2,Kolkata Knight Riders,RK Singh,2,9,0,0,22.22,st JP Inglis b YS Chahal,6
2,Kolkata Knight Riders,AD Russell,17,11,1,2,154.55,b M Jansen,7
2,Kolkata Knight Riders,Ramandeep Singh,0,1,0,0,0.0,c SS Iyer b YS Chahal,8
2,Kolkata Knight Riders,Harshit Rana,3,6,0,0,50.0,b M Jansen,9
2,Kolkata Knight Riders,VG Arora,0,7,0,0,0.0,c JP Inglis b Arshdeep Singh,10
