innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,A Nortje,3.0,0,23,1,7.67,9,0,0
1,Kolkata Knight Riders,CV Varun,4.0,0,21,2,5.25,10,0,0
1,Kolkata Knight Riders,Harshit Rana,3.0,0,25,3,8.33,12,2,0
1,Kolkata Knight Riders,SP Narine,3.0,0,14,2,4.67,9,1,0
1,Kolkata Knight Riders,VG Arora,2.3,0,26,1,10.4,4,0,0
2,Punjab Kings,Arshdeep Singh,3.0,1,11,1,3.67,9,0,0
2,Punjab Kings,GJ Maxwell,2.0,0,5,1,2.5,7,0,0
2,Punjab Kings,M Jansen,3.1,1,17,3,5.37,12,0,0
2,Punjab Kings,XC Bartlett,3.0,0,30,1,10.0,8,0,0
2,Punjab Kings,YS Chahal,4.0,0,28,4,7.0,14,1,0
