innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Punjab Kings,death,31,4,33,5.64,3,14
1,Punjab Kings,middle,38,4,32,7.12,5,17
1,Punjab Kings,powerplay,42,2,28,9.0,7,13
2,Kolkata Knight Riders,death,23,6,32,4.31,3,23
2,Kolkata Knight Riders,middle,40,2,32,7.5,3,14
2,Kolkata Knight Riders,powerplay,32,2,27,7.11,6,13
