innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,16,1,Punjab Kings,Shashank Singh,VG Arora,M Krishnadas,wicket,struck down,False
2,11,4,Kolkata Knight Riders,VR Iyer,GJ Maxwell,MV Saidharshan Kumar,wicket,struck down,False
