match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2012-04-04,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",4.0,0,20,0,5.0,13,1,0
6,2012-04-07,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,0,20,0,10.0,3,1,0
11,2012-04-10,Delhi Daredevils,Feroz Shah Kotla,2.0,0,24,0,12.0,6,0,0
13,2012-04-12,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,37,2,9.25,5,4,0
16,2012-04-14,Pune Warriors,Subrata Roy Sahara Stadium,2.0,0,22,0,11.0,3,1,0
37,2012-04-28,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,29,3,7.25,11,0,0
41,2012-04-30,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,24,1,6.0,11,4,1
46,2012-05-04,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",3.0,0,16,1,5.33,7,0,0
49,2012-05-06,Mumbai Indians,Wankhede Stadium,3.0,0,34,0,11.33,8,0,0
56,2012-05-10,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,19,0,6.33,12,1,0
59,2012-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,15,1,3.75,13,1,0
66,2012-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,3.3,0,28,1,8.0,10,2,0
74,2012-05-23,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,31,2,7.75,7,0,0
75,2012-05-25,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",3.0,0,28,1,9.33,4,0,0
76,2012-05-27,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,38,1,9.5,5,2,0
