match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2015-04-11,Kolkata Knight Riders,Eden Gardens,6,8,1,0,75.0,b YK Pathan,3
8,2015-04-13,Sunrisers Hyderabad,M Chinnaswamy Stadium,9,11,1,0,81.82,c KS Williamson b KV Sharma,3
16,2015-04-19,Mumbai Indians,M Chinnaswamy Stadium,18,11,1,1,163.64,c UBT Chand b SL Malinga,4
20,2015-04-22,Chennai Super Kings,M Chinnaswamy Stadium,10,11,1,0,90.91,c DJ Bravo b IC Pandey,4
29,2015-04-29,Rajasthan Royals,M Chinnaswamy Stadium,27,18,3,1,150.0,"run out (TG Southee, SV Samson)",5
37,2015-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",23,20,4,0,115.0,c DR Smith b A Nehra,5
40,2015-05-06,Kings XI Punjab,M Chinnaswamy Stadium,8,3,0,1,266.67,b Sandeep Sharma,4
50,2015-05-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,4,0,0,50.0,c DA Miller b BE Hendricks,5
52,2015-05-15,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,2,0,0,100.0,run out (B Kumar),5
58,2015-05-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,8,3,0,1,266.67,c AM Rahane b CH Morris,5
59,2015-05-22,Chennai Super Kings,JSCA International Stadium Complex,28,26,4,0,107.69,c MM Sharma b A Nehra,5
