innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AM Nayar,2.0,0,22,1,11.0,1,0,0
1,Kings XI Punjab,DJ Hussey,1.0,0,19,1,19.0,2,0,0
1,Kings XI Punjab,P Kumar,4.0,0,45,1,11.25,6,3,0
1,Kings XI Punjab,PC Valthaty,1.0,0,13,0,13.0,1,0,0
1,Kings XI Punjab,PP Chawla,4.0,0,36,1,9.0,6,0,0
1,Kings XI Punjab,RJ Harris,4.0,0,48,0,12.0,9,1,0
1,Kings XI Punjab,SJ Srivastava,4.0,0,46,0,11.5,7,2,0
2,Delhi Daredevils,AB Agarkar,4.0,0,47,2,11.75,5,1,0
2,Delhi Daredevils,IK Pathan,3.0,1,26,1,8.67,12,0,0
2,Delhi Daredevils,JR Hopes,4.0,0,43,1,10.75,4,0,0
2,Delhi Daredevils,M Morkel,4.0,0,32,1,8.0,18,0,2
2,Delhi Daredevils,VR Aaron,4.0,0,36,1,9.0,6,0,0
2,Delhi Daredevils,Y Nagar,1.0,0,16,0,16.0,1,0,0
