innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,DA Warner,77,48,7,4,160.42,c RJ Harris b P Kumar,1
1,Delhi Daredevils,V Sehwag,77,35,8,4,220.0,c KD Karthik b DJ Hussey,2
1,Delhi Daredevils,Y Nagar,11,9,1,1,122.22,c RJ Harris b AM Nayar,3
1,Delhi Daredevils,Y Venugopal Rao,28,15,3,1,186.67,not out,4
1,Delhi Daredevils,AJ Finch,3,5,0,0,60.0,c KD Karthik b PP Chawla,5
1,Delhi Daredevils,NV Ojha,19,8,1,2,237.5,not out,6
2,Kings XI Punjab,AC Gilchrist,42,33,8,1,127.27,b VR Aaron,1
2,Kings XI Punjab,PC Valthaty,14,10,0,2,140.0,c Y Nagar b IK Pathan,2
2,Kings XI Punjab,SE Marsh,95,46,9,6,206.52,c V Sehwag b M Morkel,3
2,Kings XI Punjab,KD Karthik,6,5,1,0,120.0,c V Sehwag b AB Agarkar,4
2,Kings XI Punjab,DJ Hussey,20,10,0,2,200.0,c V Sehwag b JR Hopes,5
2,Kings XI Punjab,AM Nayar,17,13,3,0,130.77,not out,6
2,Kings XI Punjab,Sunny Singh,2,4,0,0,50.0,c JR Hopes b AB Agarkar,7
2,Kings XI Punjab,RJ Harris,1,1,0,0,100.0,not out,8
