match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2016-04-09,Rising Pune Supergiants,Wankhede Stadium,0.4,0,12,0,18.0,2,0,0
5,2016-04-13,Kolkata Knight Riders,Eden Gardens,2.0,0,22,1,11.0,1,1,0
9,2016-04-16,Gujarat Lions,Wankhede Stadium,2.0,0,16,0,8.0,5,2,0
12,2016-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,29,0,9.67,3,0,0
14,2016-04-20,Royal Challengers Bangalore,Wankhede Stadium,2.0,0,18,0,9.0,3,0,0
17,2016-04-23,Delhi Daredevils,Feroz Shah Kotla,1.0,0,7,1,7.0,2,0,0
24,2016-04-28,Kolkata Knight Riders,Wankhede Stadium,2.0,0,15,1,7.5,3,0,0
29,2016-05-01,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2.0,0,14,0,7.0,5,2,0
37,2016-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,0,10,0,10.0,2,0,0
54,2016-05-21,Gujarat Lions,Green Park,1.0,0,10,0,10.0,3,1,0
