innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,CH Gayle,22,23,PA Patel,11,10,33,33
1,Royal Challengers Bangalore,2,V Kohli,10,11,PA Patel,1,5,12,16
1,Royal Challengers Bangalore,3,AB de Villiers,29,13,PA Patel,17,13,49,26
1,Royal Challengers Bangalore,4,Yuvraj Singh,9,7,AB de Villiers,4,4,13,11
1,Royal Challengers Bangalore,5,S Rana,15,14,Yuvraj Singh,59,22,79,34
2,Delhi Daredevils,1,M Vijay,1,3,Q de Kock,1,1,2,4
2,Delhi Daredevils,2,MA Agarwal,3,3,Q de Kock,5,5,8,8
2,Delhi Daredevils,3,MA Agarwal,28,22,KP Pietersen,28,22,63,44
2,Delhi Daredevils,4,KP Pietersen,5,7,JP Duminy,19,9,24,16
2,Delhi Daredevils,5,JP Duminy,4,4,KD Karthik,1,2,5,6
2,Delhi Daredevils,6,JP Duminy,25,17,KM Jadhav,18,12,45,28
2,Delhi Daredevils,7,R Shukla,1,5,KM Jadhav,19,8,21,12
2,Delhi Daredevils,8,Mohammed Shami,1,1,R Shukla,1,1,2,2
