innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,CH Gayle,22,23,1,2,95.65,b R Shukla,1
1,Royal Challengers Bangalore,PA Patel,29,28,4,0,103.57,c KD Karthik b Mohammed Shami,2
1,Royal Challengers Bangalore,V Kohli,10,11,0,0,90.91,"run out (R Shukla, Q de Kock)",3
1,Royal Challengers Bangalore,AB de Villiers,33,17,4,1,194.12,b S Kaul,4
1,Royal Challengers Bangalore,Yuvraj Singh,68,29,1,9,234.48,not out,5
1,Royal Challengers Bangalore,S Rana,15,14,1,0,107.14,not out,6
2,Delhi Daredevils,M Vijay,1,3,0,0,33.33,lbw b M Muralitharan,1
2,Delhi Daredevils,Q de Kock,6,6,1,0,100.0,b MA Starc,2
2,Delhi Daredevils,MA Agarwal,31,25,2,2,124.0,c S Rana b AN Ahmed,3
2,Delhi Daredevils,KP Pietersen,33,29,2,1,113.79,st PA Patel b YS Chahal,4
2,Delhi Daredevils,JP Duminy,48,30,3,3,160.0,b MA Starc,5
2,Delhi Daredevils,KD Karthik,1,2,0,0,50.0,c YS Chahal b M Muralitharan,6
2,Delhi Daredevils,KM Jadhav,37,20,3,2,185.0,run out (PA Patel),7
2,Delhi Daredevils,R Shukla,2,6,0,0,33.33,not out,8
2,Delhi Daredevils,Mohammed Shami,1,1,0,0,100.0,not out,9
