innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,CH Gayle,33,6.3
1,Royal Challengers Bangalore,2,V Kohli,45,9.1
1,Royal Challengers Bangalore,3,PA Patel,94,13.3
1,Royal Challengers Bangalore,4,AB de Villiers,107,15.2
2,Delhi Daredevils,1,M Vijay,2,1.4
2,Delhi Daredevils,2,Q de Kock,10,2.6
2,Delhi Daredevils,3,MA Agarwal,73,10.2
2,Delhi Daredevils,4,KP Pietersen,97,12.6
2,Delhi Daredevils,5,KD Karthik,102,13.6
2,Delhi Daredevils,6,JP Duminy,147,18.4
2,Delhi Daredevils,7,KM Jadhav,168,20.4
