match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2018-04-07,Chennai Super Kings,Wankhede Stadium,43,29,6,1,148.28,c Harbhajan Singh b SR Watson,4
7,2018-04-12,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,28,31,2,1,90.32,c DJ Hooda b Sandeep Sharma,4
9,2018-04-14,Delhi Daredevils,Wankhede Stadium,53,32,7,1,165.62,lbw b R Tewatia,1
14,2018-04-17,Royal Challengers Bangalore,Wankhede Stadium,0,1,0,0,0.0,b UT Yadav,1
21,2018-04-22,Rajasthan Royals,Sawai Mansingh Stadium,72,47,6,3,153.19,c JC Buttler b JD Unadkat,1
23,2018-04-24,Sunrisers Hyderabad,Wankhede Stadium,34,38,4,0,89.47,c Rashid Khan b Basil Thampi,1
27,2018-04-28,Chennai Super Kings,Maharashtra Cricket Association Stadium,44,34,5,1,129.41,c RA Jadeja b Harbhajan Singh,1
31,2018-05-01,Royal Challengers Bangalore,M.Chinnaswamy Stadium,9,9,2,0,100.0,lbw b UT Yadav,1
34,2018-05-04,Kings XI Punjab,Holkar Cricket Stadium,57,42,6,3,135.71,c KL Rahul b MP Stoinis,1
37,2018-05-06,Kolkata Knight Riders,Wankhede Stadium,59,39,7,2,151.28,c KD Karthik b AD Russell,1
41,2018-05-09,Kolkata Knight Riders,Eden Gardens,36,32,5,1,112.5,c RK Singh b PP Chawla,1
47,2018-05-13,Rajasthan Royals,Wankhede Stadium,38,31,7,0,122.58,c JD Unadkat b JC Archer,1
50,2018-05-16,Kings XI Punjab,Wankhede Stadium,27,15,3,2,180.0,c KL Rahul b AJ Tye,1
55,2018-05-20,Delhi Daredevils,Arun Jaitley Stadium,12,4,1,1,300.0,c V Shankar b S Lamichhane,1
