match_number,date,opponent,catches,stumpings,run_outs
1,2018-04-07,Chennai Super Kings,1,0,0
14,2018-04-17,Royal Challengers Bangalore,1,0,0
21,2018-04-22,Rajasthan Royals,1,0,0
31,2018-05-01,Royal Challengers Bangalore,1,0,0
34,2018-05-04,Kings XI Punjab,1,0,0
41,2018-05-09,Kolkata Knight Riders,2,0,0
47,2018-05-13,Rajasthan Royals,1,0,0
