innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,DJ Bravo,3.0,0,22,1,7.33,6,0,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,26,0,6.5,7,1,0
1,Mumbai Indians,KA Pollard,2.0,0,20,0,10.0,0,2,0
1,Mumbai Indians,R McLaren,3.0,0,29,0,9.67,7,0,1
1,Mumbai Indians,SL Malinga,4.0,0,22,4,5.5,10,2,0
1,Mumbai Indians,Z Khan,4.0,0,34,3,8.5,7,1,0
2,Kings XI Punjab,B Lee,2.3,0,24,0,9.6,5,2,0
2,Kings XI Punjab,IK Pathan,3.0,0,20,1,6.67,5,1,0
2,Kings XI Punjab,K Goel,1.0,0,7,0,7.0,1,0,0
2,Kings XI Punjab,PP Chawla,3.0,0,32,1,10.67,7,1,0
2,Kings XI Punjab,RS Bopara,4.0,0,31,3,7.75,8,0,0
2,Kings XI Punjab,SJ Srivastava,4.0,0,27,1,6.75,12,3,0
2,Kings XI Punjab,VS Malik,2.0,0,21,0,10.5,2,0,0
