innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,A Chopra,9,3.1
1,Kolkata Knight Riders,2,BJ Hodge,20,4.3
1,Kolkata Knight Riders,3,SC Ganguly,46,8.3
1,Kolkata Knight Riders,4,DJ Hussey,64,9.6
1,Kolkata Knight Riders,5,T Taibu,80,12.2
1,Kolkata Knight Riders,6,LR Shukla,88,12.5
1,Kolkata Knight Riders,7,M Kartik,122,16.4
2,Royal Challengers Bangalore,1,S Chanderpaul,17,4.3
2,Royal Challengers Bangalore,2,J Arunkumar,32,5.5
2,Royal Challengers Bangalore,3,R Dravid,51,10.1
2,Royal Challengers Bangalore,4,CL White,96,15.1
