innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,MR Marsh,96,57,11,5,168.42,run out (YBK Jaiswal),1
1,Lucknow Super Giants,JP Inglis,60,29,7,3,206.9,b Yash Raj Punja,2
1,Lucknow Super Giants,N Pooran,16,11,0,2,145.45,c D Ferreira b Yash Raj Punja,3
1,Lucknow Super Giants,RR Pant,35,23,2,2,152.17,"run out (Dhruv Jurel, JC Archer)",4
1,Lucknow Super Giants,A Badoni,0,1,0,0,0.0,b JC Archer,6
2,Rajasthan Royals,YBK Jaiswal,43,23,8,1,186.96,c RR Pant b Akash Singh,1
2,Rajasthan Royals,V Suryavanshi,93,38,7,10,244.74,c Abdul Samad b Mohsin Khan,2
2,Rajasthan Royals,Dhruv Jurel,53,38,3,3,139.47,not out,3
2,Rajasthan Royals,LG Pretorius,7,6,0,0,116.67,run out (A Badoni),4
2,Rajasthan Royals,D Ferreira,16,10,1,1,160.0,not out,5
