innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,Azhar Mahmood,4.0,0,24,2,6.0,11,0,1
1,Kings XI Punjab,MS Gony,4.0,0,47,0,11.75,7,3,0
1,Kings XI Punjab,P Awana,4.0,0,39,3,9.75,12,0,1
1,Kings XI Punjab,PP Chawla,4.0,0,27,0,6.75,9,0,0
1,Kings XI Punjab,Sandeep Sharma,4.0,0,36,0,9.0,10,0,1
2,Royal Challengers Bangalore,JD Unadkat,4.0,0,34,1,8.5,8,0,0
2,Royal Challengers Bangalore,M Muralitharan,4.0,0,44,1,11.0,4,0,0
2,Royal Challengers Bangalore,MC Henriques,2.1,0,29,0,13.38,4,1,0
2,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,35,0,8.75,5,1,0
2,Royal Challengers Bangalore,Z Khan,4.0,0,30,1,7.5,11,2,0
