match_number,date,opponent,catches,stumpings,run_outs
10,2009-04-23,Kolkata Knight Riders,1,0,1
15,2009-04-26,Kings XI Punjab,1,0,0
18,2009-04-28,Delhi Daredevils,1,0,0
22,2009-04-30,Chennai Super Kings,1,0,0
