match_number,date,opponent,catches,stumpings,run_outs
7,2008-04-22,Delhi Daredevils,1,0,0
14,2008-04-27,Mumbai Indians,2,0,0
32,2008-05-11,Kolkata Knight Riders,1,0,0
37,2008-05-15,Delhi Daredevils,0,1,1
51,2008-05-25,Royal Challengers Bangalore,1,0,0
54,2008-05-27,Chennai Super Kings,1,0,0
