innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,DA Warner,0,4,0,0,0.0,c AM Rahane b AB Dinda,1
1,Sunrisers Hyderabad,S Dhawan,56,53,2,1,105.66,not out,2
1,Sunrisers Hyderabad,AP Tare,8,14,1,0,57.14,c NLTC Perera b AB Dinda,3
1,Sunrisers Hyderabad,EJG Morgan,0,2,0,0,0.0,c MS Dhoni b MR Marsh,4
1,Sunrisers Hyderabad,DJ Hooda,1,9,0,0,11.11,c MS Dhoni b R Ashwin,5
1,Sunrisers Hyderabad,MC Henriques,1,4,0,0,25.0,c MS Dhoni b MR Marsh,6
1,Sunrisers Hyderabad,NV Ojha,18,21,0,1,85.71,b AB Dinda,7
1,Sunrisers Hyderabad,Bipul Sharma,5,5,0,0,100.0,run out (NLTC Perera),8
1,Sunrisers Hyderabad,B Kumar,21,8,3,1,262.5,c F du Plessis b NLTC Perera,9
2,Rising Pune Supergiants,AM Rahane,0,5,0,0,0.0,c EJG Morgan b B Kumar,1
2,Rising Pune Supergiants,F du Plessis,30,21,3,2,142.86,c NV Ojha b MC Henriques,2
2,Rising Pune Supergiants,SPD Smith,46,36,7,0,127.78,not out,3
2,Rising Pune Supergiants,MS Dhoni,5,4,1,0,125.0,c AP Tare b A Nehra,4
