match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
19,2008-05-01,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",84,62,11,1,135.48,not out,1
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",40,32,5,1,125.0,st WP Saha b DJ Hussey,1
25,2008-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,39,34,4,1,114.71,b Z Khan,1
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",58,38,3,4,152.63,c P Amarnath b L Balaji,1
34,2008-05-12,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",74,51,9,2,145.1,not out,1
40,2008-05-17,Delhi Daredevils,Feroz Shah Kotla,2,5,0,0,40.0,c S Dhawan b PJ Sangwan,1
45,2008-05-21,Mumbai Indians,Wankhede Stadium,81,56,7,4,144.64,c SM Pollock b SD Chitnis,1
48,2008-05-23,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",60,46,3,3,130.43,c HH Gibbs b SB Styris,1
52,2008-05-25,Kolkata Knight Riders,Eden Gardens,40,31,3,2,129.03,c A Chopra b BAW Mendis,1
56,2008-05-28,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",115,69,11,7,166.67,c Younis Khan b SR Watson,1
58,2008-05-31,Chennai Super Kings,Wankhede Stadium,23,17,3,1,135.29,b M Ntini,1
