match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2021-04-11,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,45,1,11.25,10,1,0
6,2021-04-14,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,30,1,7.5,9,1,0
9,2021-04-17,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,45,0,11.25,6,0,0
14,2021-04-21,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,16,1,5.33,7,0,0
28,2021-05-02,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",4.0,0,37,0,9.25,7,1,0
33,2021-09-22,Delhi Capitals,Dubai International Cricket Stadium,3.0,0,21,0,7.0,8,0,0
37,2021-09-25,Punjab Kings,Sharjah Cricket Stadium,4.0,0,34,1,8.5,9,1,0
40,2021-09-27,Rajasthan Royals,Dubai International Cricket Stadium,4.0,1,28,1,7.0,8,1,0
44,2021-09-30,Chennai Super Kings,Sharjah Cricket Stadium,4.0,0,34,0,8.5,12,2,0
49,2021-10-03,Kolkata Knight Riders,Dubai International Cricket Stadium,4.0,0,20,0,5.0,14,0,0
52,2021-10-06,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,25,1,6.25,11,0,0
