innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,ST Jayasuriya,1,2,0,0,50.0,c AA Jhunjhunwala b SR Watson,1
1,Mumbai Indians,SR Tendulkar,89,59,10,2,150.85,not out,2
1,Mumbai Indians,AT Rayudu,0,3,0,0,0.0,c NV Ojha b SR Watson,3
1,Mumbai Indians,SS Tiwary,15,9,3,0,166.67,c AP Dole b SR Watson,4
1,Mumbai Indians,JP Duminy,31,32,4,0,96.88,c MJ Lumb b SK Trivedi,5
1,Mumbai Indians,KA Pollard,25,13,3,1,192.31,b AP Dole,6
1,Mumbai Indians,R Sathish,1,2,0,0,50.0,not out,7
2,Rajasthan Royals,MJ Lumb,8,6,2,0,133.33,c JP Duminy b DS Kulkarni,1
2,Rajasthan Royals,NV Ojha,0,5,0,0,0.0,c SR Tendulkar b Z Khan,2
2,Rajasthan Royals,FY Fazal,10,15,1,0,66.67,"run out (ST Jayasuriya, Harbhajan Singh)",3
2,Rajasthan Royals,SR Watson,1,2,0,0,50.0,run out (AT Rayudu),4
2,Rajasthan Royals,AA Jhunjhunwala,22,22,0,1,100.0,"run out (SS Tiwary, AT Rayudu)",5
2,Rajasthan Royals,AC Voges,28,27,2,0,103.7,c AT Rayudu b Z Khan,6
2,Rajasthan Royals,YK Pathan,10,8,0,1,125.0,c Harbhajan Singh b KA Pollard,7
2,Rajasthan Royals,AS Raut,20,17,0,2,117.65,not out,8
2,Rajasthan Royals,AP Dole,30,18,2,1,166.67,c S Dhawan b Harbhajan Singh,9
