innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,ST Jayasuriya,12,2.3
1,Mumbai Indians,2,AT Rayudu,12,2.6
1,Mumbai Indians,3,SS Tiwary,30,4.5
1,Mumbai Indians,4,JP Duminy,93,13.3
1,Mumbai Indians,5,KA Pollard,143,18.6
2,Rajasthan Royals,1,MJ Lumb,9,2.4
2,Rajasthan Royals,2,NV Ojha,9,3.1
2,Rajasthan Royals,3,SR Watson,11,3.4
2,Rajasthan Royals,4,FY Fazal,34,7.1
2,Rajasthan Royals,5,AA Jhunjhunwala,62,11.2
2,Rajasthan Royals,6,YK Pathan,85,14.4
2,Rajasthan Royals,7,AC Voges,87,15.2
2,Rajasthan Royals,8,AP Dole,137,20.6
