match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2024-03-22,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",27,19,0,2,142.11,c GJ Maxwell b C Green,3
7,2024-03-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",12,12,1,0,100.0,st WP Saha b R Sai Kishore,3
13,2024-03-31,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",45,30,5,2,150.0,c DA Warner b Mukesh Kumar,3
18,2024-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35,30,2,1,116.67,c M Markande b JD Unadkat,3
29,2024-04-14,Mumbai Indians,"Wankhede Stadium, Mumbai",5,8,1,0,62.5,c HH Pandya b G Coetzee,1
34,2024-04-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",36,24,5,1,150.0,b KH Pandya,1
39,2024-04-23,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,0,0,33.33,c KL Rahul b MJ Henry,1
46,2024-04-28,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",9,12,1,0,75.0,c Shahbaz Ahmed b B Kumar,1
49,2024-05-01,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",29,24,5,0,120.83,c RR Rossouw b Harpreet Brar,1
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",9,7,1,0,128.57,c K Rabada b Arshdeep Singh,1
59,2024-05-10,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",1,5,0,0,20.0,c R Tewatia b S Sandeep Warrier,1
68,2024-05-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",33,22,3,1,150.0,c F du Plessis b LH Ferguson,4
