innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,71,2,41,10.39,6,10
1,Lucknow Super Giants,middle,27,2,40,4.05,1,17
1,Lucknow Super Giants,powerplay,27,3,35,4.63,3,19
