innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,S Dhawan,7,2.1
1,Mumbai Indians,2,AT Rayudu,51,6.6
1,Mumbai Indians,3,SS Tiwary,59,8.3
1,Mumbai Indians,4,SR Tendulkar,70,10.4
1,Mumbai Indians,5,R Sathish,96,14.4
1,Mumbai Indians,6,KA Pollard,134,18.5
1,Mumbai Indians,7,Harbhajan Singh,152,20.3
1,Mumbai Indians,8,R McLaren,154,20.5
1,Mumbai Indians,9,JP Duminy,154,20.6
2,Kings XI Punjab,1,DPMD Jayawardene,41,5.3
2,Kings XI Punjab,2,AB Barath,87,11.1
2,Kings XI Punjab,3,Yuvraj Singh,125,17.3
2,Kings XI Punjab,4,KC Sangakkara,147,19.3
