match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Punjab Kings,Mandeep Singh,2,4,0,0,50.0,c SM Curran b Arshdeep Singh
2,Punjab Kings,Rahmanullah Gurbaz,22,16,3,1,137.5,b NT Ellis
2,Punjab Kings,AS Roy,4,5,1,0,80.0,c Sikandar Raza b Arshdeep Singh
2,Punjab Kings,VR Iyer,34,28,3,1,121.43,c RD Chahar b Arshdeep Singh
2,Punjab Kings,N Rana,24,17,3,1,141.18,c RD Chahar b Sikandar Raza
2,Punjab Kings,RK Singh,4,4,0,0,100.0,c Sikandar Raza b RD Chahar
2,Punjab Kings,AD Russell,35,19,3,2,184.21,c Sikandar Raza b SM Curran
2,Punjab Kings,SN Thakur,8,3,0,1,266.67,not out
2,Punjab Kings,SP Narine,7,2,0,1,350.0,not out
9,Royal Challengers Bangalore,Rahmanullah Gurbaz,57,44,6,3,129.55,c Akash Deep b KV Sharma
9,Royal Challengers Bangalore,VR Iyer,3,7,0,0,42.86,b DJ Willey
9,Royal Challengers Bangalore,Mandeep Singh,0,1,0,0,0.0,b DJ Willey
9,Royal Challengers Bangalore,N Rana,1,5,0,0,20.0,c KD Karthik b MG Bracewell
9,Royal Challengers Bangalore,RK Singh,46,33,2,3,139.39,c KD Karthik b HV Patel
9,Royal Challengers Bangalore,AD Russell,0,1,0,0,0.0,c V Kohli b KV Sharma
9,Royal Challengers Bangalore,SN Thakur,68,29,9,3,234.48,c GJ Maxwell b Mohammed Siraj
9,Royal Challengers Bangalore,SP Narine,0,1,0,0,0.0,not out
9,Royal Challengers Bangalore,UT Yadav,6,2,1,0,300.0,not out
13,Gujarat Titans,Rahmanullah Gurbaz,15,12,1,1,125.0,c Yash Dayal b Mohammed Shami
13,Gujarat Titans,N Jagadeesan,6,8,1,0,75.0,c A Manohar b J Little
13,Gujarat Titans,VR Iyer,83,40,8,5,207.5,c Shubman Gill b AS Joseph
13,Gujarat Titans,N Rana,45,29,4,3,155.17,c Mohammed Shami b AS Joseph
13,Gujarat Titans,RK Singh,48,21,1,6,228.57,not out
13,Gujarat Titans,AD Russell,1,2,0,0,50.0,c KS Bharat b Rashid Khan
13,Gujarat Titans,SP Narine,0,1,0,0,0.0,c J Yadav b Rashid Khan
13,Gujarat Titans,SN Thakur,0,1,0,0,0.0,lbw b Rashid Khan
13,Gujarat Titans,UT Yadav,5,6,0,0,83.33,not out
19,Sunrisers Hyderabad,Rahmanullah Gurbaz,0,3,0,0,0.0,c Umran Malik b B Kumar
19,Sunrisers Hyderabad,N Jagadeesan,36,21,5,1,171.43,c GD Phillips b M Markande
19,Sunrisers Hyderabad,VR Iyer,10,11,2,0,90.91,c AK Markram b M Jansen
19,Sunrisers Hyderabad,SP Narine,0,1,0,0,0.0,c AK Markram b M Jansen
19,Sunrisers Hyderabad,N Rana,75,41,5,6,182.93,c Washington Sundar b T Natarajan
19,Sunrisers Hyderabad,AD Russell,3,6,0,0,50.0,c M Jansen b M Markande
19,Sunrisers Hyderabad,RK Singh,58,31,4,4,187.1,not out
19,Sunrisers Hyderabad,SN Thakur,12,7,2,0,171.43,c Washington Sundar b Umran Malik
19,Sunrisers Hyderabad,UT Yadav,1,1,0,0,100.0,not out
22,Mumbai Indians,Rahmanullah Gurbaz,8,12,0,0,66.67,c D Jansen b PP Chawla
22,Mumbai Indians,N Jagadeesan,0,5,0,0,0.0,c HR Shokeen b C Green
22,Mumbai Indians,VR Iyer,104,51,6,9,203.92,c D Jansen b RP Meredith
