innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,C Green,13,2.5
1,Mumbai Indians,2,Ishan Kishan,13,3.2
1,Mumbai Indians,3,RG Sharma,14,3.5
1,Mumbai Indians,4,SA Yadav,69,11.3
1,Mumbai Indians,5,N Wadhera,123,18.3
1,Mumbai Indians,6,TH David,127,19.3
1,Mumbai Indians,7,Arshad Khan,134,20.1
1,Mumbai Indians,8,T Stubbs,137,20.4
2,Chennai Super Kings,1,RD Gaikwad,46,5.1
2,Chennai Super Kings,2,AM Rahane,81,9.6
2,Chennai Super Kings,3,AT Rayudu,105,13.5
2,Chennai Super Kings,4,DP Conway,130,17.3
