innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,C Green,6,4,Ishan Kishan,7,7,13,11
1,Mumbai Indians,2,RG Sharma,0,1,Ishan Kishan,0,2,0,3
1,Mumbai Indians,3,N Wadhera,1,1,RG Sharma,0,2,1,3
1,Mumbai Indians,4,SA Yadav,26,22,N Wadhera,26,24,55,46
1,Mumbai Indians,5,T Stubbs,13,16,N Wadhera,37,26,54,42
1,Mumbai Indians,6,TH David,2,4,T Stubbs,1,2,4,6
1,Mumbai Indians,7,Arshad Khan,1,2,T Stubbs,6,2,7,4
1,Mumbai Indians,8,JC Archer,3,2,T Stubbs,0,1,3,3
1,Mumbai Indians,9,PP Chawla,2,2,JC Archer,0,0,2,2
2,Chennai Super Kings,1,RD Gaikwad,30,16,DP Conway,14,10,46,25
2,Chennai Super Kings,2,AM Rahane,21,17,DP Conway,11,12,35,29
2,Chennai Super Kings,3,DP Conway,12,12,AT Rayudu,12,11,24,23
2,Chennai Super Kings,4,S Dube,18,14,DP Conway,7,8,25,22
2,Chennai Super Kings,5,MS Dhoni,2,3,S Dube,8,4,10,7
