innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,SK Rasheed,0,1.1
1,Chennai Super Kings,2,SM Curran,39,5.3
1,Chennai Super Kings,3,A Mhatre,47,6.3
1,Chennai Super Kings,4,RA Jadeja,74,10.3
1,Chennai Super Kings,5,D Brevis,114,13.5
1,Chennai Super Kings,6,S Dube,118,14.5
1,Chennai Super Kings,7,MS Dhoni,131,17.3
1,Chennai Super Kings,8,A Kamboj,134,18.3
1,Chennai Super Kings,9,Noor Ahmad,137,19.1
1,Chennai Super Kings,10,DJ Hooda,154,20.5
2,Sunrisers Hyderabad,1,Abhishek Sharma,0,1.2
2,Sunrisers Hyderabad,2,TM Head,37,6.3
2,Sunrisers Hyderabad,3,H Klaasen,54,9.1
2,Sunrisers Hyderabad,4,Ishan Kishan,90,12.6
2,Sunrisers Hyderabad,5,Aniket Verma,106,14.5
