innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,M Vijay,0,4,0,0,0.0,c AD Russell b UT Yadav,1
1,Kings XI Punjab,V Sehwag,11,10,2,0,110.0,c PP Chawla b AD Russell,2
1,Kings XI Punjab,WP Saha,15,11,1,1,136.36,c YK Pathan b M Morkel,3
1,Kings XI Punjab,GJ Maxwell,33,26,2,2,126.92,c AD Russell b UT Yadav,4
1,Kings XI Punjab,GJ Bailey,60,45,5,2,133.33,"run out (RN ten Doeschate, RV Uthappa)",5
1,Kings XI Punjab,NLTC Perera,9,8,0,1,112.5,c MK Pandey b AD Russell,6
1,Kings XI Punjab,Gurkeerat Singh,11,10,0,1,110.0,c SA Yadav b UT Yadav,7
1,Kings XI Punjab,AR Patel,2,3,0,0,66.67,c SA Yadav b SP Narine,8
1,Kings XI Punjab,MG Johnson,1,2,0,0,50.0,c G Gambhir b M Morkel,9
1,Kings XI Punjab,Anureet Singh,0,1,0,0,0.0,not out,10
2,Kolkata Knight Riders,RV Uthappa,13,10,2,0,130.0,lbw b Sandeep Sharma,1
2,Kolkata Knight Riders,G Gambhir,11,19,1,0,57.89,c WP Saha b Sandeep Sharma,2
2,Kolkata Knight Riders,MK Pandey,12,6,2,0,200.0,c GJ Bailey b Sandeep Sharma,3
2,Kolkata Knight Riders,SA Yadav,23,10,2,2,230.0,c WP Saha b NLTC Perera,4
2,Kolkata Knight Riders,YK Pathan,28,24,4,0,116.67,not out,5
2,Kolkata Knight Riders,RN ten Doeschate,0,1,0,0,0.0,lbw b Sandeep Sharma,6
2,Kolkata Knight Riders,AD Russell,66,36,9,2,183.33,b MG Johnson,7
2,Kolkata Knight Riders,PP Chawla,4,1,1,0,400.0,not out,8
