innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,M Vijay,0,1.4
1,Kings XI Punjab,2,WP Saha,23,4.5
1,Kings XI Punjab,3,V Sehwag,27,5.2
1,Kings XI Punjab,4,GJ Maxwell,90,12.4
1,Kings XI Punjab,5,NLTC Perera,107,14.6
1,Kings XI Punjab,6,Gurkeerat Singh,131,18.3
1,Kings XI Punjab,7,AR Patel,146,19.6
1,Kings XI Punjab,8,GJ Bailey,154,20.4
1,Kings XI Punjab,9,MG Johnson,155,20.6
2,Kolkata Knight Riders,1,RV Uthappa,16,3.2
2,Kolkata Knight Riders,2,MK Pandey,34,5.3
2,Kolkata Knight Riders,3,SA Yadav,60,7.5
2,Kolkata Knight Riders,4,G Gambhir,60,8.4
2,Kolkata Knight Riders,5,RN ten Doeschate,60,8.5
2,Kolkata Knight Riders,6,AD Russell,155,18.4
