match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2018-04-09,Rajasthan Royals,Rajiv Gandhi International Stadium,4.0,0,17,2,4.25,10,1,0
7,2018-04-12,Mumbai Indians,Rajiv Gandhi International Stadium,4.0,0,29,2,7.25,9,0,1
10,2018-04-14,Kolkata Knight Riders,Eden Gardens,4.0,0,37,1,9.25,9,0,0
16,2018-04-19,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,33,1,8.25,4,0,0
20,2018-04-22,Chennai Super Kings,Rajiv Gandhi International Stadium,4.0,0,33,0,8.25,7,1,0
23,2018-04-24,Mumbai Indians,Wankhede Stadium,4.0,0,23,3,5.75,12,0,0
25,2018-04-26,Kings XI Punjab,Rajiv Gandhi International Stadium,4.0,0,25,0,6.25,8,0,0
28,2018-04-29,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,23,2,5.75,7,0,0
36,2018-05-05,Delhi Daredevils,Rajiv Gandhi International Stadium,4.0,0,37,1,9.25,5,1,0
39,2018-05-07,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,4.0,0,25,1,6.25,5,0,0
42,2018-05-10,Delhi Daredevils,Arun Jaitley Stadium,4.0,0,48,0,12.0,5,0,0
46,2018-05-13,Chennai Super Kings,Maharashtra Cricket Association Stadium,3.0,0,40,0,13.33,3,0,0
51,2018-05-17,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,44,2,11.0,6,0,0
54,2018-05-19,Kolkata Knight Riders,Rajiv Gandhi International Stadium,4.0,0,26,2,6.5,12,1,0
57,2018-05-22,Chennai Super Kings,Wankhede Stadium,4.0,0,32,2,8.0,9,1,0
59,2018-05-25,Kolkata Knight Riders,Eden Gardens,4.0,0,32,2,8.0,7,0,0
60,2018-05-27,Chennai Super Kings,Wankhede Stadium,3.0,0,43,0,14.33,2,0,0
