match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2014-04-18,Chennai Super Kings,Sheikh Zayed Stadium,19,10,4,0,190.0,b A Nehra,2
7,2014-04-20,Rajasthan Royals,Sharjah Cricket Stadium,2,7,0,0,28.57,c STR Binny b DS Kulkarni,2
9,2014-04-22,Sunrisers Hyderabad,Sharjah Cricket Stadium,30,22,2,3,136.36,c DJG Sammy b A Mishra,2
15,2014-04-26,Kolkata Knight Riders,Sheikh Zayed Stadium,37,30,3,1,123.33,b PP Chawla,2
18,2014-04-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,32,26,4,0,123.08,c PA Patel b YS Chahal,2
22,2014-05-03,Mumbai Indians,Wankhede Stadium,1,2,0,0,50.0,run out (RG Sharma),2
29,2014-05-07,Chennai Super Kings,Barabati Stadium,30,23,5,1,130.43,b BW Hilfenhaus,1
31,2014-05-09,Royal Challengers Bangalore,M Chinnaswamy Stadium,30,24,5,0,125.0,c V Kohli b YS Chahal,1
34,2014-05-11,Kolkata Knight Riders,Barabati Stadium,72,50,11,1,144.0,b PP Chawla,1
39,2014-05-14,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4,2,1,0,200.0,c & b B Kumar,1
45,2014-05-19,Delhi Daredevils,Feroz Shah Kotla,23,22,2,1,104.55,c MK Tiwary b JP Duminy,1
48,2014-05-21,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",17,11,1,2,154.55,run out (P Kumar),1
52,2014-05-23,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",18,8,3,1,225.0,c VS Malik b JP Faulkner,1
55,2014-05-25,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",9,7,2,0,128.57,c KD Karthik b Mohammed Shami,1
57,2014-05-27,Kolkata Knight Riders,Eden Gardens,2,3,0,0,66.67,c Shakib Al Hasan b UT Yadav,1
59,2014-05-30,Chennai Super Kings,Wankhede Stadium,122,58,12,8,210.34,c F du Plessis b A Nehra,1
60,2014-06-01,Kolkata Knight Riders,M Chinnaswamy Stadium,7,10,1,0,70.0,c G Gambhir b UT Yadav,1
