innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,ML Hayden,16,4.1
1,Chennai Super Kings,2,M Vijay,53,9.4
1,Chennai Super Kings,3,SK Raina,55,10.1
2,Kolkata Knight Riders,1,BJ Hodge,0,1.2
2,Kolkata Knight Riders,2,MK Tiwary,8,2.3
2,Kolkata Knight Riders,3,WP Saha,34,5.6
2,Kolkata Knight Riders,4,OA Shah,46,7.2
2,Kolkata Knight Riders,5,SC Ganguly,55,9.1
2,Kolkata Knight Riders,6,AD Mathews,69,11.2
2,Kolkata Knight Riders,7,RS Gavaskar,79,13.3
2,Kolkata Knight Riders,8,LR Shukla,82,14.2
2,Kolkata Knight Riders,9,SE Bond,84,15.1
2,Kolkata Knight Riders,10,M Kartik,109,20.2
