match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2008-04-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,9,2,3.0,11,2,0
4,2008-04-20,Deccan Chargers,Eden Gardens,3.0,0,18,1,6.0,9,0,1
11,2008-04-26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,25,0,8.33,11,2,0
16,2008-04-29,Mumbai Indians,Eden Gardens,4.0,0,12,1,3.0,15,0,0
18,2008-05-01,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,30,0,7.5,11,2,0
22,2008-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,24,1,8.0,11,1,0
29,2008-05-08,Royal Challengers Bangalore,Eden Gardens,3.0,0,20,0,6.67,8,1,0
32,2008-05-11,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,33,3,8.25,12,1,0
35,2008-05-13,Delhi Daredevils,Eden Gardens,4.0,0,29,1,7.25,10,1,0
41,2008-05-18,Chennai Super Kings,Eden Gardens,2.0,0,10,0,5.0,5,0,0
44,2008-05-20,Rajasthan Royals,Eden Gardens,4.0,0,32,0,8.0,9,0,0
52,2008-05-25,Kings XI Punjab,Eden Gardens,2.0,0,18,0,9.0,4,0,0
