match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2012-04-08,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,29,0,7.25,8,0,0
15,2012-04-13,Rajasthan Royals,Eden Gardens,4.0,0,22,1,5.5,10,0,0
17,2012-04-15,Kings XI Punjab,Eden Gardens,4.0,0,19,5,4.75,13,1,0
22,2012-04-18,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,24,2,6.0,11,0,0
29,2012-04-22,Deccan Chargers,Barabati Stadium,4.0,0,26,2,6.5,10,0,0
38,2012-04-28,Royal Challengers Bangalore,Eden Gardens,4.0,0,11,1,2.75,13,0,0
41,2012-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,24,1,6.0,8,0,0
47,2012-05-05,Pune Warriors,Eden Gardens,4.0,1,13,1,3.25,14,0,0
51,2012-05-07,Delhi Daredevils,Feroz Shah Kotla,4.0,0,23,2,5.75,14,1,0
58,2012-05-12,Mumbai Indians,Eden Gardens,4.0,0,28,0,7.0,10,0,0
63,2012-05-14,Chennai Super Kings,Eden Gardens,4.0,0,14,2,3.5,13,0,0
65,2012-05-16,Mumbai Indians,Wankhede Stadium,3.1,1,15,4,4.74,12,0,0
70,2012-05-19,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,15,1,3.75,12,0,0
73,2012-05-22,Delhi Daredevils,Subrata Roy Sahara Stadium,4.0,0,24,2,6.0,11,0,0
76,2012-05-27,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,37,0,9.25,5,0,0
