innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AR Patel,4.0,0,25,2,6.25,8,0,0
1,Kings XI Punjab,Anureet Singh,4.0,0,27,1,6.75,8,0,0
1,Kings XI Punjab,M Vijay,3.0,0,16,0,5.33,3,0,0
1,Kings XI Punjab,MG Johnson,4.0,0,39,2,9.75,7,0,0
1,Kings XI Punjab,R Dhawan,1.0,0,7,0,7.0,2,0,0
1,Kings XI Punjab,Sandeep Sharma,4.0,1,35,1,8.75,14,0,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,23,2,5.75,11,1,0
2,Sunrisers Hyderabad,KV Sharma,4.0,0,22,1,5.5,6,0,0
2,Sunrisers Hyderabad,MC Henriques,4.0,0,30,1,7.5,4,0,0
2,Sunrisers Hyderabad,P Kumar,4.0,0,34,1,8.5,6,2,0
2,Sunrisers Hyderabad,TA Boult,4.0,0,19,3,4.75,14,2,0
