match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2026-03-28,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",4.0,0,22,3,5.5,13,1,0
11,2026-04-05,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",4.0,0,58,2,14.5,6,2,1
20,2026-04-12,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,58,1,14.5,10,4,0
