match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2015-04-08,Mumbai Indians,Eden Gardens,57,43,7,1,132.56,c AT Rayudu b JJ Bumrah,2
5,2015-04-11,Royal Challengers Bangalore,Eden Gardens,58,46,7,1,126.09,c Mandeep Singh b YS Chahal,2
14,2015-04-18,Kings XI Punjab,Maharashtra Cricket Association Stadium,11,19,1,0,57.89,c WP Saha b Sandeep Sharma,2
17,2015-04-20,Delhi Daredevils,Feroz Shah Kotla,60,49,8,0,122.45,b Imran Tahir,2
19,2015-04-22,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4,8,0,0,50.0,b P Kumar,2
28,2015-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,1,0,0,0.0,c MS Dhoni b IC Pandey,2
30,2015-04-30,Chennai Super Kings,Eden Gardens,19,16,0,2,118.75,c RG More b MM Sharma,2
33,2015-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,12,8,2,0,150.0,c Mandeep Singh b D Wiese,2
38,2015-05-04,Sunrisers Hyderabad,Eden Gardens,31,23,5,0,134.78,c EJG Morgan b KV Sharma,2
42,2015-05-07,Delhi Daredevils,Eden Gardens,12,10,2,0,120.0,c KM Jadhav b Z Khan,2
44,2015-05-09,Kings XI Punjab,Eden Gardens,24,23,4,0,104.35,c M Vijay b Gurkeerat Singh,2
51,2015-05-14,Mumbai Indians,Wankhede Stadium,38,29,5,0,131.03,b J Suchith,2
54,2015-05-16,Rajasthan Royals,Brabourne Stadium,1,3,0,0,33.33,c STR Binny b CH Morris,2
