match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2019-03-28,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,47,0,11.75,5,2,0
9,2019-03-30,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,3.0,0,24,0,8.0,6,1,0
15,2019-04-03,Chennai Super Kings,Wankhede Stadium,4.0,0,34,3,8.5,13,0,1
31,2019-04-15,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,31,4,7.75,7,0,0
34,2019-04-18,Delhi Capitals,Arun Jaitley Stadium,4.0,0,37,1,9.25,4,1,0
36,2019-04-20,Rajasthan Royals,Sawai Mansingh Stadium,3.1,0,27,0,8.53,4,0,0
44,2019-04-26,Chennai Super Kings,MA Chidambaram Stadium,3.4,0,37,4,10.09,8,0,0
47,2019-04-28,Kolkata Knight Riders,Eden Gardens,4.0,0,48,0,12.0,7,0,0
51,2019-05-02,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,43,0,10.75,7,0,0
56,2019-05-05,Kolkata Knight Riders,Wankhede Stadium,4.0,0,35,3,8.75,10,3,0
57,2019-05-07,Chennai Super Kings,MA Chidambaram Stadium,3.0,0,26,0,8.67,6,1,1
60,2019-05-12,Chennai Super Kings,Rajiv Gandhi International Stadium,4.0,0,49,1,12.25,7,1,0
