innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,TM Head,11,9,2,0,122.22,c PD Salt b JA Duffy,1
1,Sunrisers Hyderabad,Abhishek Sharma,7,8,0,1,87.5,c JM Sharma b JA Duffy,2
1,Sunrisers Hyderabad,Ishan Kishan,80,38,8,5,210.53,c PD Salt b Abhinandan Singh,3
1,Sunrisers Hyderabad,Nithish Kumar Reddy,1,6,0,0,16.67,c Abhinandan Singh b JA Duffy,4
1,Sunrisers Hyderabad,H Klaasen,31,22,2,1,140.91,c PD Salt b R Shepherd,5
1,Sunrisers Hyderabad,S Arora,9,6,0,1,150.0,c D Padikkal b Suyash Sharma,6
1,Sunrisers Hyderabad,Aniket Verma,43,18,3,4,238.89,c V Kohli b R Shepherd,7
1,Sunrisers Hyderabad,Harsh Dubey,3,3,0,0,100.0,c D Padikkal b R Shepherd,8
1,Sunrisers Hyderabad,HV Patel,0,2,0,0,0.0,c D Padikkal b B Kumar,9
1,Sunrisers Hyderabad,DA Payne,6,5,0,0,120.0,not out,10
1,Sunrisers Hyderabad,JD Unadkat,4,3,0,0,133.33,not out,11
2,Royal Challengers Bengaluru,PD Salt,8,7,2,0,114.29,c H Klaasen b JD Unadkat,1
2,Royal Challengers Bengaluru,V Kohli,69,38,5,5,181.58,not out,2
2,Royal Challengers Bengaluru,D Padikkal,61,26,7,4,234.62,c H Klaasen b Harsh Dubey,3
2,Royal Challengers Bengaluru,RM Patidar,31,12,2,3,258.33,c Harsh Dubey b DA Payne,4
2,Royal Challengers Bengaluru,JM Sharma,0,1,0,0,0.0,c JD Unadkat b DA Payne,5
2,Royal Challengers Bengaluru,TH David,16,10,1,1,160.0,not out,6
