innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,Q de Kock,20,14,M Vijay,13,11,33,25
1,Delhi Daredevils,2,Q de Kock,22,17,KP Pietersen,14,15,36,32
1,Delhi Daredevils,3,Q de Kock,0,2,KD Karthik,1,1,2,3
1,Delhi Daredevils,4,KD Karthik,11,15,JP Duminy,11,17,24,32
1,Delhi Daredevils,5,KM Jadhav,17,11,JP Duminy,28,14,46,25
1,Delhi Daredevils,6,KM Jadhav,11,3,WD Parnell,0,0,11,3
2,Rajasthan Royals,1,AM Rahane,12,10,KK Nair,7,7,20,17
2,Rajasthan Royals,2,SV Samson,34,28,KK Nair,15,15,51,43
2,Rajasthan Royals,3,KK Nair,26,17,R Bhatia,17,13,44,30
2,Rajasthan Royals,4,KK Nair,25,11,SR Watson,16,10,41,21
