match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Rajasthan Royals,AR Patel,4.0,0,34,1,8.5,8
3,Rajasthan Royals,Anureet Singh,4.0,0,23,3,5.75,12
3,Rajasthan Royals,Karanveer Singh,4.0,0,43,0,10.75,4
3,Rajasthan Royals,MG Johnson,4.0,0,34,2,8.5,14
3,Rajasthan Royals,Sandeep Sharma,4.0,0,19,1,4.75,11
7,Mumbai Indians,AR Patel,4.0,0,30,2,7.5,8
7,Mumbai Indians,Anureet Singh,4.0,0,41,2,10.25,13
7,Mumbai Indians,MG Johnson,4.0,1,23,2,5.75,17
7,Mumbai Indians,R Dhawan,4.0,0,50,0,12.5,6
7,Mumbai Indians,Sandeep Sharma,4.0,0,12,1,3.0,14
10,Delhi Daredevils,AR Patel,3.5,0,28,1,7.3,7
10,Delhi Daredevils,Anureet Singh,4.0,0,33,2,8.25,12
10,Delhi Daredevils,GJ Maxwell,1.0,0,10,0,10.0,1
10,Delhi Daredevils,MG Johnson,4.0,0,42,0,10.5,5
10,Delhi Daredevils,R Dhawan,3.0,0,23,0,7.67,5
10,Delhi Daredevils,Sandeep Sharma,4.0,0,30,1,7.5,12
14,Kolkata Knight Riders,AR Patel,2.0,0,22,0,11.0,4
14,Kolkata Knight Riders,Anureet Singh,4.0,0,37,0,9.25,6
14,Kolkata Knight Riders,MG Johnson,3.5,0,41,1,10.7,8
14,Kolkata Knight Riders,NLTC Perera,4.0,0,33,1,8.25,9
14,Kolkata Knight Riders,Sandeep Sharma,4.0,1,25,4,6.25,15
18,Rajasthan Royals,AR Patel,4.0,0,30,2,7.5,7
18,Rajasthan Royals,Anureet Singh,4.0,0,41,1,10.25,6
18,Rajasthan Royals,GJ Maxwell,1.0,0,15,0,15.0,1
18,Rajasthan Royals,MG Johnson,4.0,0,33,1,8.25,9
18,Rajasthan Royals,Sandeep Sharma,4.0,0,25,1,6.25,10
18,Rajasthan Royals,Shivam Sharma,3.0,0,44,1,14.67,3
24,Chennai Super Kings,AR Patel,4.0,0,35,1,8.75,8
24,Chennai Super Kings,Anureet Singh,4.0,0,40,1,10.0,5
24,Chennai Super Kings,Karanveer Singh,4.0,0,43,0,10.75,10
24,Chennai Super Kings,MG Johnson,4.0,0,40,0,10.0,10
24,Chennai Super Kings,Sandeep Sharma,4.0,0,32,0,8.0,11
27,Sunrisers Hyderabad,AR Patel,4.0,0,25,2,6.25,8
27,Sunrisers Hyderabad,Anureet Singh,4.0,0,27,1,6.75,8
27,Sunrisers Hyderabad,M Vijay,3.0,0,16,0,5.33,3
27,Sunrisers Hyderabad,MG Johnson,4.0,0,39,2,9.75,7
27,Sunrisers Hyderabad,R Dhawan,1.0,0,7,0,7.0,2
27,Sunrisers Hyderabad,Sandeep Sharma,4.0,1,35,1,8.75,14
31,Delhi Daredevils,AR Patel,2.5,0,23,0,8.12,3
31,Delhi Daredevils,Anureet Singh,3.0,0,24,0,8.0,6
31,Delhi Daredevils,NLTC Perera,2.0,0,22,0,11.0,0
31,Delhi Daredevils,SN Thakur,3.0,0,38,1,12.67,5
31,Delhi Daredevils,Sandeep Sharma,3.0,0,10,0,3.33,12
35,Mumbai Indians,AR Patel,3.0,0,24,0,8.0,3
35,Mumbai Indians,Anureet Singh,4.0,0,30,1,7.5,10
35,Mumbai Indians,GJ Maxwell,1.0,0,8,0,8.0,3
35,Mumbai Indians,Karanveer Singh,4.0,0,30,1,7.5,7
35,Mumbai Indians,M Vijay,1.0,0,12,0,12.0,1
35,Mumbai Indians,MG Johnson,4.0,0,41,1,10.25,9
35,Mumbai Indians,Sandeep Sharma,3.0,0,24,0,8.0,6
40,Royal Challengers Bangalore,AR Patel,4.0,0,50,1,12.5,9
40,Royal Challengers Bangalore,Anureet Singh,4.0,0,25,0,6.25,6
40,Royal Challengers Bangalore,GJ Maxwell,2.0,0,23,0,11.5,3
40,Royal Challengers Bangalore,Karanveer Singh,2.0,0,41,0,20.5,1
40,Royal Challengers Bangalore,MG Johnson,4.0,0,43,0,10.75,11
40,Royal Challengers Bangalore,Sandeep Sharma,4.0,0,41,2,10.25,8
44,Kolkata Knight Riders,AR Patel,4.0,0,33,1,8.25,10
44,Kolkata Knight Riders,Anureet Singh,3.5,0,56,2,14.61,4
44,Kolkata Knight Riders,BE Hendricks,4.0,0,35,1,8.75,9
44,Kolkata Knight Riders,GJ Maxwell,1.0,0,5,1,5.0,1
44,Kolkata Knight Riders,Gurkeerat Singh,3.0,0,17,2,5.67,8
44,Kolkata Knight Riders,Sandeep Sharma,4.0,0,35,0,8.75,8
48,Sunrisers Hyderabad,AR Patel,2.0,0,19,0,9.5,3
48,Sunrisers Hyderabad,Anureet Singh,4.0,0,37,0,9.25,9
48,Sunrisers Hyderabad,BE Hendricks,4.0,0,40,2,10.0,7
48,Sunrisers Hyderabad,GJ Maxwell,3.0,0,28,1,9.33,7
48,Sunrisers Hyderabad,Gurkeerat Singh,3.0,0,27,1,9.0,6
48,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,33,0,8.25,9
50,Royal Challengers Bangalore,AR Patel,2.0,0,11,2,5.5,2
50,Royal Challengers Bangalore,Anureet Singh,2.0,0,21,2,10.5,4
50,Royal Challengers Bangalore,BE Hendricks,2.0,0,9,1,4.5,4
50,Royal Challengers Bangalore,R Dhawan,2.0,0,18,0,9.0,0
50,Royal Challengers Bangalore,Sandeep Sharma,2.0,0,20,1,10.0,5
53,Chennai Super Kings,AR Patel,3.0,0,28,0,9.33,3
53,Chennai Super Kings,Anureet Singh,2.5,0,30,0,10.59,4
53,Chennai Super Kings,BE Hendricks,3.0,0,25,1,8.33,7
53,Chennai Super Kings,GJ Maxwell,1.0,0,8,0,8.0,3
53,Chennai Super Kings,Gurkeerat Singh,3.0,0,22,0,7.33,5
53,Chennai Super Kings,R Dhawan,2.0,0,12,1,6.0,7
53,Chennai Super Kings,Sandeep Sharma,2.0,0,9,1,4.5,7
