match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Royal Challengers Bangalore,DA Warner,58,25,4,5,232.0,c AF Milne b SR Watson
4,Royal Challengers Bangalore,S Dhawan,8,9,1,0,88.89,b Parvez Rasool
4,Royal Challengers Bangalore,MC Henriques,19,23,2,0,82.61,c Parvez Rasool b AF Milne
4,Royal Challengers Bangalore,NV Ojha,0,4,0,0,0.0,c AB de Villiers b YS Chahal
4,Royal Challengers Bangalore,DJ Hooda,6,6,1,0,100.0,c AB de Villiers b YS Chahal
4,Royal Challengers Bangalore,EJG Morgan,22,18,2,0,122.22,not out
4,Royal Challengers Bangalore,A Ashish Reddy,32,18,2,3,177.78,b SR Watson
4,Royal Challengers Bangalore,KV Sharma,26,17,3,1,152.94,not out
8,Kolkata Knight Riders,DA Warner,13,12,2,0,108.33,c SA Yadav b UT Yadav
8,Kolkata Knight Riders,S Dhawan,6,7,1,0,85.71,c RV Uthappa b M Morkel
8,Kolkata Knight Riders,MC Henriques,6,9,1,0,66.67,lbw b UT Yadav
8,Kolkata Knight Riders,EJG Morgan,51,43,3,2,118.6,c Shakib Al Hasan b UT Yadav
8,Kolkata Knight Riders,DJ Hooda,6,11,0,0,54.55,c UT Yadav b AD Russell
8,Kolkata Knight Riders,NV Ojha,37,28,2,2,132.14,c PP Chawla b M Morkel
8,Kolkata Knight Riders,A Ashish Reddy,13,8,0,1,162.5,"run out (Shakib Al Hasan, RV Uthappa)"
8,Kolkata Knight Riders,KV Sharma,2,2,0,0,100.0,not out
8,Kolkata Knight Riders,B Kumar,0,1,0,0,0.0,not out
12,Mumbai Indians,DA Warner,90,59,7,4,152.54,not out
12,Mumbai Indians,S Dhawan,2,4,0,0,50.0,b TG Southee
12,Mumbai Indians,MC Henriques,20,22,1,1,90.91,c PA Patel b TG Southee
12,Mumbai Indians,EJG Morgan,11,12,1,0,91.67,c HH Pandya b TG Southee
12,Mumbai Indians,DJ Hooda,17,9,2,0,188.89,not out
15,Gujarat Lions,DA Warner,74,48,9,0,154.17,not out
15,Gujarat Lions,S Dhawan,53,41,5,0,129.27,not out
18,Kings XI Punjab,DA Warner,59,31,7,3,190.32,c DA Miller b Sandeep Sharma
18,Kings XI Punjab,S Dhawan,45,44,4,0,102.27,c NS Naik b R Dhawan
18,Kings XI Punjab,AP Tare,0,1,0,0,0.0,"run out (DA Miller, NS Naik)"
18,Kings XI Punjab,EJG Morgan,25,20,2,1,125.0,c M Vohra b MM Sharma
18,Kings XI Punjab,DJ Hooda,5,5,0,0,100.0,run out (DA Miller)
18,Kings XI Punjab,MC Henriques,5,4,1,0,125.0,not out
18,Kings XI Punjab,NV Ojha,2,2,0,0,100.0,not out
22,Rising Pune Supergiants,DA Warner,0,4,0,0,0.0,c AM Rahane b AB Dinda
22,Rising Pune Supergiants,S Dhawan,56,53,2,1,105.66,not out
22,Rising Pune Supergiants,AP Tare,8,14,1,0,57.14,c NLTC Perera b AB Dinda
22,Rising Pune Supergiants,EJG Morgan,0,2,0,0,0.0,c MS Dhoni b MR Marsh
22,Rising Pune Supergiants,DJ Hooda,1,9,0,0,11.11,c MS Dhoni b R Ashwin
22,Rising Pune Supergiants,MC Henriques,1,4,0,0,25.0,c MS Dhoni b MR Marsh
22,Rising Pune Supergiants,NV Ojha,18,21,0,1,85.71,b AB Dinda
22,Rising Pune Supergiants,Bipul Sharma,5,5,0,0,100.0,run out (NLTC Perera)
22,Rising Pune Supergiants,B Kumar,21,8,3,1,262.5,c F du Plessis b NLTC Perera
27,Royal Challengers Bangalore,DA Warner,92,50,9,5,184.0,c AB de Villiers b T Shamsi
27,Royal Challengers Bangalore,S Dhawan,11,11,2,0,100.0,c & b KW Richardson
27,Royal Challengers Bangalore,KS Williamson,50,38,7,0,131.58,c KL Rahul b SR Watson
27,Royal Challengers Bangalore,MC Henriques,31,14,1,3,221.43,not out
27,Royal Challengers Bangalore,NV Ojha,1,3,0,0,33.33,c AB de Villiers b KW Richardson
27,Royal Challengers Bangalore,DJ Hooda,2,2,0,0,100.0,"run out (KW Richardson, KL Rahul)"
27,Royal Challengers Bangalore,A Ashish Reddy,2,3,0,0,66.67,not out
34,Gujarat Lions,DA Warner,24,17,1,2,141.18,c P Kumar b DS Kulkarni
34,Gujarat Lions,S Dhawan,47,40,6,0,117.5,not out
34,Gujarat Lions,KS Williamson,6,9,1,0,66.67,c DR Smith b P Kumar
34,Gujarat Lions,MC Henriques,14,16,2,0,87.5,c KD Karthik b DJ Bravo
34,Gujarat Lions,Yuvraj Singh,5,14,0,0,35.71,c PJ Sangwan b DS Kulkarni
34,Gujarat Lions,DJ Hooda,18,12,2,0,150.0,c KD Karthik b DJ Bravo
34,Gujarat Lions,NV Ojha,9,6,1,0,150.0,not out
37,Mumbai Indians,DA Warner,48,33,7,1,145.45,c KA Pollard b Harbhajan Singh
37,Mumbai Indians,S Dhawan,82,57,10,1,143.86,not out
37,Mumbai Indians,KS Williamson,2,5,0,0,40.0,c RG Sharma b Harbhajan Singh
37,Mumbai Indians,Yuvraj Singh,39,23,3,2,169.57,hit wicket b MJ McClenaghan
37,Mumbai Indians,MC Henriques,1,2,0,0,50.0,not out
40,Rising Pune Supergiants,DA Warner,11,14,0,1,78.57,c MS Dhoni b RP Singh
40,Rising Pune Supergiants,S Dhawan,33,27,2,2,122.22,c SS Tiwary b R Ashwin
40,Rising Pune Supergiants,KS Williamson,32,37,3,0,86.49,c R Bhatia b A Zampa
40,Rising Pune Supergiants,Yuvraj Singh,23,21,1,2,109.52,c SS Tiwary b A Zampa
40,Rising Pune Supergiants,MC Henriques,10,8,1,0,125.0,c R Bhatia b A Zampa
40,Rising Pune Supergiants,DJ Hooda,14,5,0,2,280.0,st MS Dhoni b A Zampa
40,Rising Pune Supergiants,NV Ojha,7,5,1,0,140.0,b A Zampa
40,Rising Pune Supergiants,B Kumar,1,2,0,0,50.0,c SS Tiwary b A Zampa
40,Rising Pune Supergiants,BB Sran,1,1,0,0,100.0,not out
42,Delhi Daredevils,DA Warner,46,30,6,1,153.33,b J Yadav
42,Delhi Daredevils,S Dhawan,34,37,3,0,91.89,c SV Samson b A Mishra
42,Delhi Daredevils,KS Williamson,27,24,3,0,112.5,b CH Morris
42,Delhi Daredevils,Yuvraj Singh,8,8,0,1,100.0,c RR Pant b A Mishra
42,Delhi Daredevils,MC Henriques,0,1,0,0,0.0,lbw b Mohammed Shami
42,Delhi Daredevils,DJ Hooda,10,9,1,0,111.11,hit wicket b NM Coulter-Nile
42,Delhi Daredevils,NV Ojha,7,9,1,0,77.78,c SV Samson b NM Coulter-Nile
42,Delhi Daredevils,B Kumar,1,2,0,0,50.0,run out (CH Morris)
42,Delhi Daredevils,BB Sran,1,1,0,0,100.0,not out
42,Delhi Daredevils,A Nehra,1,1,0,0,100.0,not out
46,Kings XI Punjab,DA Warner,52,41,5,1,126.83,hit wicket b AR Patel
46,Kings XI Punjab,S Dhawan,25,22,4,0,113.64,run out (MM Sharma)
46,Kings XI Punjab,DJ Hooda,34,22,3,1,154.55,c DA Miller b Sandeep Sharma
46,Kings XI Punjab,Yuvraj Singh,42,24,3,3,175.0,not out
46,Kings XI Punjab,BCJ Cutting,18,11,0,2,163.64,not out
52,Delhi Daredevils,DA Warner,73,56,8,1,130.36,c A Mishra b CR Brathwaite
52,Delhi Daredevils,S Dhawan,10,8,2,0,125.0,run out (CR Brathwaite)
52,Delhi Daredevils,DJ Hooda,1,1,0,0,100.0,run out (A Mishra)
52,Delhi Daredevils,Yuvraj Singh,10,11,1,0,90.91,b CR Brathwaite
52,Delhi Daredevils,MC Henriques,18,13,2,0,138.46,c P Negi b JP Duminy
52,Delhi Daredevils,EJG Morgan,14,10,0,1,140.0,c CR Brathwaite b NM Coulter-Nile
52,Delhi Daredevils,NV Ojha,16,14,0,1,114.29,not out
52,Delhi Daredevils,B Kumar,13,7,2,0,185.71,"run out (KK Nair, Q de Kock)"
55,Kolkata Knight Riders,S Dhawan,51,30,4,3,170.0,c C Munro b Kuldeep Yadav
55,Kolkata Knight Riders,DA Warner,18,16,1,1,112.5,b SP Narine
55,Kolkata Knight Riders,NV Ojha,15,25,1,0,60.0,c RV Uthappa b SP Narine
55,Kolkata Knight Riders,Yuvraj Singh,19,12,1,2,158.33,c R Sathish b Shakib Al Hasan
55,Kolkata Knight Riders,KS Williamson,7,9,0,0,77.78,c SA Yadav b Kuldeep Yadav
55,Kolkata Knight Riders,DJ Hooda,2,2,0,0,100.0,"run out (Shakib Al Hasan, Kuldeep Yadav)"
55,Kolkata Knight Riders,MC Henriques,11,10,1,0,110.0,b SP Narine
55,Kolkata Knight Riders,KV Sharma,8,11,0,0,72.73,not out
55,Kolkata Knight Riders,B Kumar,5,4,1,0,125.0,c R Sathish b AS Rajpoot
55,Kolkata Knight Riders,BB Sran,2,2,0,0,100.0,not out
58,Kolkata Knight Riders,DA Warner,28,28,3,0,100.0,b Kuldeep Yadav
58,Kolkata Knight Riders,S Dhawan,10,10,2,0,100.0,b M Morkel
58,Kolkata Knight Riders,MC Henriques,31,21,1,2,147.62,c & b Kuldeep Yadav
58,Kolkata Knight Riders,Yuvraj Singh,44,30,8,1,146.67,b JO Holder
58,Kolkata Knight Riders,DJ Hooda,21,13,0,2,161.54,run out (Kuldeep Yadav)
58,Kolkata Knight Riders,BCJ Cutting,0,1,0,0,0.0,st RV Uthappa b Kuldeep Yadav
58,Kolkata Knight Riders,NV Ojha,7,9,0,0,77.78,c RV Uthappa b JO Holder
58,Kolkata Knight Riders,B Kumar,1,2,0,0,50.0,c MK Pandey b M Morkel
58,Kolkata Knight Riders,Bipul Sharma,14,6,0,2,233.33,not out
59,Gujarat Lions,DA Warner,93,58,11,3,160.34,not out
59,Gujarat Lions,S Dhawan,0,4,0,0,0.0,run out (BB McCullum)
59,Gujarat Lions,MC Henriques,11,6,2,0,183.33,c ER Dwivedi b DR Smith
59,Gujarat Lions,Yuvraj Singh,8,13,1,0,61.54,c DR Smith b S Kaushik
59,Gujarat Lions,DJ Hooda,4,9,0,0,44.44,lbw b DJ Bravo
59,Gujarat Lions,BCJ Cutting,8,7,1,0,114.29,c KD Karthik b S Kaushik
59,Gujarat Lions,NV Ojha,10,8,0,1,125.0,c RA Jadeja b DJ Bravo
59,Gujarat Lions,Bipul Sharma,27,11,0,3,245.45,not out
60,Royal Challengers Bangalore,DA Warner,69,38,8,3,181.58,c Iqbal Abdulla b S Aravind
60,Royal Challengers Bangalore,S Dhawan,28,25,3,1,112.0,c CJ Jordan b YS Chahal
60,Royal Challengers Bangalore,MC Henriques,4,5,0,0,80.0,c YS Chahal b CJ Jordan
60,Royal Challengers Bangalore,Yuvraj Singh,38,23,4,2,165.22,c SR Watson b CJ Jordan
60,Royal Challengers Bangalore,DJ Hooda,3,6,0,0,50.0,c V Kohli b S Aravind
60,Royal Challengers Bangalore,BCJ Cutting,39,15,3,4,260.0,not out
60,Royal Challengers Bangalore,NV Ojha,7,4,1,0,175.0,run out (SR Watson)
60,Royal Challengers Bangalore,Bipul Sharma,5,3,1,0,166.67,c YS Chahal b CJ Jordan
60,Royal Challengers Bangalore,B Kumar,1,1,0,0,100.0,not out
